# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=3
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12036.8,0.502528,0.192456,4,15,0,-12017.4,-0.0723041,1.01285,1.00238,-0.0602055,0.0814916,0.0878638,-1.16459,0.0366066,0.229125,-0.109659,-0.0117499,0.0181774,-1.85457,-0.8419,0.0573562,-0.53919,-0.278152,-0.0740172,-4.94127,1.02381,-0.043044,0.0368699,0.0131264,0.0624473,0.0340834,-0.0290212,0.0195638,0.021905,0.988948,1.01885,-0.0723041,1.01285,1.00238,-0.0602055,0.0814916,0.0878638,-1.16459,0.0366066,0.229125,-0.109659,-0.0117499,0.0181774,-6.85457,-0.8419,0.0573562,-0.53919,-0.278152,-0.0740172,-9.94127,1.02381,-0.043044,0.0368699,0.0131264,0.0624473,0.0340834,-0.0290212,0.0195638,0.021905,0.988948,1.01885
12041.7,0.99794,0.0952173,5,31,0,-12026.4,-0.0719544,1.01522,1.01173,0.0273104,0.0511322,0.0898591,-1.15929,0.0153561,0.244687,-0.113528,-0.0544819,0.00840005,-1.82599,-0.795767,0.108858,-0.549182,-0.283563,-0.114711,-4.96465,1.01937,-0.0479285,0.00333426,0.0171018,-0.0500941,0.00834045,-0.0296002,0.00962264,0.0309568,0.961193,0.972073,-0.0719544,1.01522,1.01173,0.0273104,0.0511322,0.0898591,-1.15929,0.0153561,0.244687,-0.113528,-0.0544819,0.00840005,-6.82599,-0.795767,0.108858,-0.549182,-0.283563,-0.114711,-9.96465,1.01937,-0.0479285,0.00333426,0.0171018,-0.0500941,0.00834045,-0.0296002,0.00962264,0.0309568,0.961193,0.972073
12037.7,0.986338,0.15662,5,31,0,-12027.8,-0.0886194,1.0242,1.00303,0.0300535,0.0711195,0.119733,-1.1191,0.036811,0.270073,-0.096348,-0.0555158,-0.033174,-1.82338,-0.843614,0.143945,-0.412171,-0.257231,-0.0990914,-4.93391,1.03727,-0.0496289,-0.047883,0.0789682,0.0438026,0.0036727,-0.0389506,0.0173821,0.0624412,0.969341,1.00106,-0.0886194,1.0242,1.00303,0.0300535,0.0711195,0.119733,-1.1191,0.036811,0.270073,-0.096348,-0.0555158,-0.033174,-6.82338,-0.843614,0.143945,-0.412171,-0.257231,-0.0990914,-9.93391,1.03727,-0.0496289,-0.047883,0.0789682,0.0438026,0.0036727,-0.0389506,0.0173821,0.0624412,0.969341,1.00106
12042.2,0.137515,0.248851,5,31,0,-12017.1,-0.0138893,1.0341,1.01355,-0.00479049,0.00602145,0.0421422,-1.15433,-0.0269,0.303454,-0.0344623,0.000147542,-0.00741691,-1.8635,-0.887478,0.250343,-0.209284,-0.328343,0.0332844,-4.94078,0.85519,0.0533614,0.0106928,0.106207,-0.0204658,-0.00112674,0.00662116,0.063514,0.0443355,0.956553,1.01375,-0.0138893,1.0341,1.01355,-0.00479049,0.00602145,0.0421422,-1.15433,-0.0269,0.303454,-0.0344623,0.000147542,-0.00741691,-6.8635,-0.887478,0.250343,-0.209284,-0.328343,0.0332844,-9.94078,0.85519,0.0533614,0.0106928,0.106207,-0.0204658,-0.00112674,0.00662116,0.063514,0.0443355,0.956553,1.01375
12042.3,0.993655,0.052425,5,63,0,-12028.7,-0.0106747,1.02883,1.00125,0.0133359,0.0538641,0.0123968,-1.19919,-0.0628991,0.280132,-0.0714818,-0.051061,-0.0144517,-1.9727,-0.93423,0.119769,-0.461403,-0.326252,-0.0897221,-5.02989,0.916864,0.0732435,0.0320417,0.0412333,-0.0361571,0.0179708,-0.0196189,0.0687437,0.137417,0.967989,1.02082,-0.0106747,1.02883,1.00125,0.0133359,0.0538641,0.0123968,-1.19919,-0.0628991,0.280132,-0.0714818,-0.051061,-0.0144517,-6.9727,-0.93423,0.119769,-0.461403,-0.326252,-0.0897221,-10.0299,0.916864,0.0732435,0.0320417,0.0412333,-0.0361571,0.0179708,-0.0196189,0.0687437,0.137417,0.967989,1.02082
# Adaptation terminated
# Step size = 0.122723
# Diagonal elements of inverse mass matrix:
# 0.00104325, 0.000481192, 0.000742657, 0.001881, 0.00132972, 0.00173526, 0.00140441, 0.000776739, 0.000754402, 0.00152501, 0.00221755, 0.00180136, 0.00700348, 0.0138675, 0.0111786, 0.0261512, 0.0268629, 0.0217862, 0.00537439, 0.00224641, 0.00305109, 0.00570796, 0.0117187, 0.00893097, 0.000488104, 0.00118924, 0.000853461, 0.00335043, 0.00301298, 0.00227697
12045.8,0.895009,0.122723,4,15,0,-12035.1,-0.0339495,1.0327,1.00244,0.00405447,0.0447189,0.0324845,-1.18077,-0.0103481,0.280099,-0.0777402,0.000705555,0.000968358,-1.88204,-0.947675,0.196105,-0.344246,-0.084561,-0.14402,-4.95663,0.890523,0.0227801,-0.0392098,0.0579878,0.00515202,0.0205969,0.0420467,0.0570095,0.0861068,0.995935,1.01458,-0.0339495,1.0327,1.00244,0.00405447,0.0447189,0.0324845,-1.18077,-0.0103481,0.280099,-0.0777402,0.000705555,0.000968358,-6.88204,-0.947675,0.196105,-0.344246,-0.084561,-0.14402,-9.95663,0.890523,0.0227801,-0.0392098,0.0579878,0.00515202,0.0205969,0.0420467,0.0570095,0.0861068,0.995935,1.01458
12041.6,0.733107,0.122723,5,31,0,-12025,0.00214789,1.03986,1.00289,-0.00889082,-0.00468511,0.0346799,-1.16075,-0.0378933,0.266543,-0.00485977,0.000385202,-0.0858987,-1.85958,-0.887728,0.0874758,-0.182811,-0.311549,-0.142128,-4.9781,0.87316,0.0982274,0.153485,0.15561,-0.241994,0.0202583,-0.0167111,-0.0266596,-0.0479588,0.971535,0.959116,0.00214789,1.03986,1.00289,-0.00889082,-0.00468511,0.0346799,-1.16075,-0.0378933,0.266543,-0.00485977,0.000385202,-0.0858987,-6.85958,-0.887728,0.0874758,-0.182811,-0.311549,-0.142128,-9.9781,0.87316,0.0982274,0.153485,0.15561,-0.241994,0.0202583,-0.0167111,-0.0266596,-0.0479588,0.971535,0.959116
12043.4,0.993763,0.122723,5,31,0,-12032.6,-0.0268216,1.01526,1.01776,-0.0111656,0.0250158,0.0574874,-1.11673,-0.0333355,0.302556,-0.0611677,-0.124757,-0.0240141,-1.7714,-1.07441,0.308339,-0.514601,-0.292754,-0.183427,-4.92605,1.00533,0.0170706,0.0418306,-0.0875283,0.0569293,-0.0244709,-0.0247522,0.0722123,0.160405,1.0192,1.03772,-0.0268216,1.01526,1.01776,-0.0111656,0.0250158,0.0574874,-1.11673,-0.0333355,0.302556,-0.0611677,-0.124757,-0.0240141,-6.7714,-1.07441,0.308339,-0.514601,-0.292754,-0.183427,-9.92605,1.00533,0.0170706,0.0418306,-0.0875283,0.0569293,-0.0244709,-0.0247522,0.0722123,0.160405,1.0192,1.03772
12045.6,0.614077,0.122723,6,127,0,-12027,0.00188803,1.02272,0.996855,-0.01256,0.00139149,0.0378927,-1.16818,-0.0207767,0.26436,-0.0107911,-0.00724933,-0.0418457,-1.8055,-0.902767,0.0764686,-0.1713,-0.28867,-0.179742,-5.00058,0.903598,0.0378111,0.157658,0.205926,-0.0887642,0.0344198,-0.00382651,-0.0247751,-0.0788424,0.944801,0.977621,0.00188803,1.02272,0.996855,-0.01256,0.00139149,0.0378927,-1.16818,-0.0207767,0.26436,-0.0107911,-0.00724933,-0.0418457,-6.8055,-0.902767,0.0764686,-0.1713,-0.28867,-0.179742,-10.0006,0.903598,0.0378111,0.157658,0.205926,-0.0887642,0.0344198,-0.00382651,-0.0247751,-0.0788424,0.944801,0.977621
12036.8,0.95613,0.122723,6,63,0,-12024.4,-0.108573,1.02294,1.0186,0.00777631,0.117385,0.117194,-1.25521,-0.0527149,0.29388,-0.0126764,0.0130894,0.0645065,-2.11126,-1.22008,0.215155,-0.313332,0.316952,0.0774401,-5.105,0.883704,0.099322,0.0852625,0.0601899,0.051655,-0.00955959,0.000688847,0.033636,0.0884956,1.08667,1.05649,-0.108573,1.02294,1.0186,0.00777631,0.117385,0.117194,-1.25521,-0.0527149,0.29388,-0.0126764,0.0130894,0.0645065,-7.11126,-1.22008,0.215155,-0.313332,0.316952,0.0774401,-10.105,0.883704,0.099322,0.0852625,0.0601899,0.051655,-0.00955959,0.000688847,0.033636,0.0884956,1.08667,1.05649
12031.8,0.762749,0.122723,5,31,0,-12014.7,-0.0963857,1.02119,0.998257,-0.0222358,0.117142,0.153904,-1.20009,-0.0657017,0.219824,0.0106112,0.071459,-0.0218237,-1.96842,-1.32838,0.0891799,-0.189915,0.343461,0.0378398,-5.14143,0.995245,-0.0833607,0.166117,0.322748,0.040226,-0.00250866,0.0172729,0.052054,0.00507818,1.01013,1.0492,-0.0963857,1.02119,0.998257,-0.0222358,0.117142,0.153904,-1.20009,-0.0657017,0.219824,0.0106112,0.071459,-0.0218237,-6.96842,-1.32838,0.0891799,-0.189915,0.343461,0.0378398,-10.1414,0.995245,-0.0833607,0.166117,0.322748,0.040226,-0.00250866,0.0172729,0.052054,0.00507818,1.01013,1.0492
12042.4,1,0.122723,6,63,0,-12021.7,-0.0923084,1.0218,1.02822,0.000907712,0.137067,0.131766,-1.18723,-0.0557352,0.278874,0.00339515,-0.0437531,0.0308513,-1.94309,-1.09551,0.252478,-0.370145,-0.00736859,-0.128381,-4.9606,0.90085,0.0508779,0.183635,-0.0264489,0.0827536,0.0461033,-0.0156822,0.0217892,0.0327312,0.929942,0.965023,-0.0923084,1.0218,1.02822,0.000907712,0.137067,0.131766,-1.18723,-0.0557352,0.278874,0.00339515,-0.0437531,0.0308513,-6.94309,-1.09551,0.252478,-0.370145,-0.00736859,-0.128381,-9.9606,0.90085,0.0508779,0.183635,-0.0264489,0.0827536,0.0461033,-0.0156822,0.0217892,0.0327312,0.929942,0.965023
12038.7,0.728878,0.122723,5,63,0,-12022.8,0.00347295,1.03604,0.982867,-0.00195242,-0.0529759,0.0271521,-1.19939,0.00122211,0.207061,-0.095605,-0.0150617,-0.0076774,-1.94531,-0.873272,-0.000316462,-0.436762,-0.28489,0.0380269,-5.0486,0.961172,-0.084722,0.0665422,0.175772,-0.0795388,-0.000907777,-0.0110412,0.054436,0.111547,1.00872,1.04726,0.00347295,1.03604,0.982867,-0.00195242,-0.0529759,0.0271521,-1.19939,0.00122211,0.207061,-0.095605,-0.0150617,-0.0076774,-6.94531,-0.873272,-0.000316462,-0.436762,-0.28489,0.0380269,-10.0486,0.961172,-0.084722,0.0665422,0.175772,-0.0795388,-0.000907777,-0.0110412,0.054436,0.111547,1.00872,1.04726
12038,0.829758,0.122723,5,31,0,-12021.1,-0.0264561,1.01829,1.066,0.0134787,0.0351737,0.0427646,-1.17944,-0.00929417,0.260166,-0.0741815,0.00680379,0.00137255,-1.83394,-0.880869,0.0480246,-0.161446,-0.181472,-0.295289,-5.02456,1.01744,-0.00642939,-0.111382,0.0978328,0.0662843,0.0340728,-0.0375483,0.0657333,0.100452,0.864141,1.03535,-0.0264561,1.01829,1.066,0.0134787,0.0351737,0.0427646,-1.17944,-0.00929417,0.260166,-0.0741815,0.00680379,0.00137255,-6.83394,-0.880869,0.0480246,-0.161446,-0.181472,-0.295289,-10.0246,1.01744,-0.00642939,-0.111382,0.0978328,0.0662843,0.0340728,-0.0375483,0.0657333,0.100452,0.864141,1.03535
12041,0.994599,0.122723,5,31,0,-12025.6,-0.0311452,1.05248,0.996759,-0.0140552,-0.017305,0.0665802,-1.12051,-0.0315098,0.262656,-0.0919277,-0.066572,-0.0789568,-1.81154,-1.1064,0.129607,-0.420097,-0.116149,-0.200343,-5.00814,0.95945,0.0210165,0.0522168,0.0901275,-0.0156042,0.00430163,-0.0101008,-0.00327728,0.0307897,1.02108,0.981784,-0.0311452,1.05248,0.996759,-0.0140552,-0.017305,0.0665802,-1.12051,-0.0315098,0.262656,-0.0919277,-0.066572,-0.0789568,-6.81154,-1.1064,0.129607,-0.420097,-0.116149,-0.200343,-10.0081,0.95945,0.0210165,0.0522168,0.0901275,-0.0156042,0.00430163,-0.0101008,-0.00327728,0.0307897,1.02108,0.981784
12039.5,0.956596,0.122723,5,63,0,-12027.6,-0.0167514,1.00775,1.03026,0.0147544,0.0363626,-0.00229514,-1.21754,-0.0250708,0.260872,-0.0663892,0.0313235,0.0154534,-1.95701,-0.821672,0.0673937,-0.23622,-0.131452,-0.0959623,-4.98063,0.872911,-0.00302734,-0.0290471,0.130567,-0.0412386,0.0693527,-0.00767617,0.0431577,0.024099,0.880942,0.963665,-0.0167514,1.00775,1.03026,0.0147544,0.0363626,-0.00229514,-1.21754,-0.0250708,0.260872,-0.0663892,0.0313235,0.0154534,-6.95701,-0.821672,0.0673937,-0.23622,-0.131452,-0.0959623,-9.98063,0.872911,-0.00302734,-0.0290471,0.130567,-0.0412386,0.0693527,-0.00767617,0.0431577,0.024099,0.880942,0.963665
12047,1,0.122723,6,95,0,-12026.1,-0.0241908,1.02169,0.984351,-0.0417227,0.00264441,0.0286925,-1.13366,-0.0451277,0.28285,0.0377719,-0.0574894,-0.0612308,-1.83365,-0.967471,0.156276,-0.169143,-0.336778,-0.0682266,-4.90896,0.888255,0.0579199,0.233979,0.0482708,-0.210235,0.00560316,0.0324279,0.0195412,0.0139818,1.03747,1.0295,-0.0241908,1.02169,0.984351,-0.0417227,0.00264441,0.0286925,-1.13366,-0.0451277,0.28285,0.0377719,-0.0574894,-0.0612308,-6.83365,-0.967471,0.156276,-0.169143,-0.336778,-0.0682266,-9.90896,0.888255,0.0579199,0.233979,0.0482708,-0.210235,0.00560316,0.0324279,0.0195412,0.0139818,1.03747,1.0295
12044.9,0.961247,0.122723,5,31,0,-12035.5,-0.0115414,1.03064,1.01859,0.0282089,0.00798357,0.0830704,-1.15248,-0.0533567,0.280851,-0.0196235,-0.0609829,-0.00595515,-1.82166,-0.817204,0.13457,-0.255672,-0.377375,-0.303516,-4.88828,0.849394,0.056897,0.109337,-0.0527769,0.0495219,-0.0223604,0.00692821,0.0378042,-0.014482,1.02106,1.01728,-0.0115414,1.03064,1.01859,0.0282089,0.00798357,0.0830704,-1.15248,-0.0533567,0.280851,-0.0196235,-0.0609829,-0.00595515,-6.82166,-0.817204,0.13457,-0.255672,-0.377375,-0.303516,-9.88828,0.849394,0.056897,0.109337,-0.0527769,0.0495219,-0.0223604,0.00692821,0.0378042,-0.014482,1.02106,1.01728
12039.8,0.96605,0.122723,5,31,0,-12026.9,0.010746,1.03423,1.00236,0.0216394,-0.0179644,0.0110228,-1.13458,0.0147554,0.211731,-0.0607439,-0.0461762,-0.0830015,-1.79212,-0.919836,0.0973494,-0.49085,-0.172919,-0.181384,-4.94642,1.05278,-0.0853074,0.0157423,0.136101,-0.20601,0.0651087,-0.0208785,0.0328668,0.0786238,0.903934,0.967799,0.010746,1.03423,1.00236,0.0216394,-0.0179644,0.0110228,-1.13458,0.0147554,0.211731,-0.0607439,-0.0461762,-0.0830015,-6.79212,-0.919836,0.0973494,-0.49085,-0.172919,-0.181384,-9.94642,1.05278,-0.0853074,0.0157423,0.136101,-0.20601,0.0651087,-0.0208785,0.0328668,0.0786238,0.903934,0.967799
12041.7,0.997966,0.122723,5,31,0,-12026.2,-0.00341094,1.01923,1.00587,-0.0299587,0.0260694,-0.0025321,-1.14062,-0.000772999,0.315032,-0.0632592,-0.00341228,-0.0353509,-1.85376,-1.00395,0.2849,-0.523901,0.131889,-0.14932,-4.8905,0.983495,0.0911544,0.117583,-0.0101721,-0.0474925,0.0186897,-0.0568079,0.00394139,-0.0998783,0.947868,1.00113,-0.00341094,1.01923,1.00587,-0.0299587,0.0260694,-0.0025321,-1.14062,-0.000772999,0.315032,-0.0632592,-0.00341228,-0.0353509,-6.85376,-1.00395,0.2849,-0.523901,0.131889,-0.14932,-9.8905,0.983495,0.0911544,0.117583,-0.0101721,-0.0474925,0.0186897,-0.0568079,0.00394139,-0.0998783,0.947868,1.00113
12042.5,0.900299,0.122723,5,63,0,-12027.6,-0.0174987,1.02175,1.00348,0.0220534,-0.00898383,0.0712277,-1.22642,-0.0187029,0.291801,-0.0072458,0.0163996,0.029145,-2.05565,-0.860868,0.196847,-0.242071,-0.240494,0.198421,-5.13407,0.951998,0.035864,0.0560324,0.256398,0.0845744,-0.0235949,0.0431901,0.069916,0.121708,1.05248,1.06846,-0.0174987,1.02175,1.00348,0.0220534,-0.00898383,0.0712277,-1.22642,-0.0187029,0.291801,-0.0072458,0.0163996,0.029145,-7.05565,-0.860868,0.196847,-0.242071,-0.240494,0.198421,-10.1341,0.951998,0.035864,0.0560324,0.256398,0.0845744,-0.0235949,0.0431901,0.069916,0.121708,1.05248,1.06846
12039.1,0.930478,0.122723,5,31,0,-12020.7,-0.0504243,1.02969,1.02189,-0.0558533,0.0520336,0.0895998,-1.14223,-0.0744144,0.273662,-0.0631635,-0.0619369,-0.0153841,-1.89422,-0.985491,0.21085,-0.257194,-0.299153,0.0801484,-4.92813,0.880057,0.0430158,0.0488053,0.0674072,-0.0488248,0.0470199,-0.0155003,-0.00735556,-0.0325332,0.931637,0.930686,-0.0504243,1.02969,1.02189,-0.0558533,0.0520336,0.0895998,-1.14223,-0.0744144,0.273662,-0.0631635,-0.0619369,-0.0153841,-6.89422,-0.985491,0.21085,-0.257194,-0.299153,0.0801484,-9.92813,0.880057,0.0430158,0.0488053,0.0674072,-0.0488248,0.0470199,-0.0155003,-0.00735556,-0.0325332,0.931637,0.930686
12035.8,0.838782,0.122723,5,63,0,-12018.5,-0.0462725,1.0441,1.01377,0.0697742,0.0354197,0.0767433,-1.14537,-0.0153008,0.187265,-0.0618214,-0.0389792,-0.0598955,-1.75804,-0.93716,-0.0150236,-0.17151,-0.146255,-0.451412,-4.94443,0.947685,-0.103746,0.0667917,0.00294281,-0.0274969,0.0163107,-0.00857201,0.044164,0.0485967,1.00251,1.03604,-0.0462725,1.0441,1.01377,0.0697742,0.0354197,0.0767433,-1.14537,-0.0153008,0.187265,-0.0618214,-0.0389792,-0.0598955,-6.75804,-0.93716,-0.0150236,-0.17151,-0.146255,-0.451412,-9.94443,0.947685,-0.103746,0.0667917,0.00294281,-0.0274969,0.0163107,-0.00857201,0.044164,0.0485967,1.00251,1.03604
12033.2,0.9328,0.122723,5,31,0,-12017.7,-0.0441832,1.01401,1.02189,-0.0458067,0.0577191,0.0727722,-1.14275,-0.04559,0.319226,-0.0872025,-0.0836867,-0.0543712,-1.81995,-1.3489,0.308047,-0.566178,-0.0945207,0.0349821,-4.91394,0.890209,0.0707871,-0.061815,-0.126459,-0.218568,0.0119516,-0.0505791,0.0481853,0.111985,0.988538,0.970969,-0.0441832,1.01401,1.02189,-0.0458067,0.0577191,0.0727722,-1.14275,-0.04559,0.319226,-0.0872025,-0.0836867,-0.0543712,-6.81995,-1.3489,0.308047,-0.566178,-0.0945207,0.0349821,-9.91394,0.890209,0.0707871,-0.061815,-0.126459,-0.218568,0.0119516,-0.0505791,0.0481853,0.111985,0.988538,0.970969
12038.6,0.978117,0.122723,5,63,0,-12018.7,-0.0295796,1.00082,1.05158,-0.0439998,0.0228691,0.106606,-1.16968,-0.0838085,0.287254,-0.0407956,-0.0558357,0.0534279,-1.88868,-1.2319,0.271042,-0.466278,-0.00172109,0.0572064,-4.90379,0.918085,0.0626824,0.0411327,-0.0121962,-0.0112245,0.0264254,0.00179108,0.0503901,0.09966,1.01173,1.02684,-0.0295796,1.00082,1.05158,-0.0439998,0.0228691,0.106606,-1.16968,-0.0838085,0.287254,-0.0407956,-0.0558357,0.0534279,-6.88868,-1.2319,0.271042,-0.466278,-0.00172109,0.0572064,-9.90379,0.918085,0.0626824,0.0411327,-0.0121962,-0.0112245,0.0264254,0.00179108,0.0503901,0.09966,1.01173,1.02684
12036.3,0.998269,0.122723,6,63,0,-12023.8,-0.0358154,1.02955,1.05574,0.00775674,0.0531557,0.0760554,-1.20336,-0.0771325,0.329186,-0.0249941,-0.0656552,0.0160502,-1.92986,-1.27385,0.281644,-0.273816,-0.0453775,0.0108662,-5.0118,0.818918,0.0491767,0.0482828,-0.0520634,-0.0501019,-0.00223434,-0.000573499,0.0395068,0.0524698,1.04297,0.969852,-0.0358154,1.02955,1.05574,0.00775674,0.0531557,0.0760554,-1.20336,-0.0771325,0.329186,-0.0249941,-0.0656552,0.0160502,-6.92986,-1.27385,0.281644,-0.273816,-0.0453775,0.0108662,-10.0118,0.818918,0.0491767,0.0482828,-0.0520634,-0.0501019,-0.00223434,-0.000573499,0.0395068,0.0524698,1.04297,0.969852
12035,0.933002,0.122723,5,31,0,-12016.9,-0.00216428,1.03995,0.978768,-0.00875024,-0.00918863,0.0651861,-1.18978,0.0307493,0.257521,-0.0383431,0.046487,-0.104485,-1.84011,-0.79162,0.07826,-0.30322,-0.052099,-0.341766,-5.09152,1.00943,-0.0260844,0.139937,0.258986,-0.0910081,0.0524796,-0.0074157,0.0286651,0.0670554,0.877802,0.981211,-0.00216428,1.03995,0.978768,-0.00875024,-0.00918863,0.0651861,-1.18978,0.0307493,0.257521,-0.0383431,0.046487,-0.104485,-6.84011,-0.79162,0.07826,-0.30322,-0.052099,-0.341766,-10.0915,1.00943,-0.0260844,0.139937,0.258986,-0.0910081,0.0524796,-0.0074157,0.0286651,0.0670554,0.877802,0.981211
12039.2,1,0.122723,5,31,0,-12025.4,0.0193897,1.00519,1.03372,0.0283227,-0.0286384,0.00366338,-1.17753,-0.0162073,0.281354,0.00552489,0.0164401,0.00684814,-1.9108,-0.934616,0.266158,-0.308892,0.0816135,-0.0869916,-4.93545,0.978198,-0.00992951,0.142795,0.0331554,-0.139635,-0.0264029,-0.0419456,0.0231245,0.0200818,1.0005,1.06386,0.0193897,1.00519,1.03372,0.0283227,-0.0286384,0.00366338,-1.17753,-0.0162073,0.281354,0.00552489,0.0164401,0.00684814,-6.9108,-0.934616,0.266158,-0.308892,0.0816135,-0.0869916,-9.93545,0.978198,-0.00992951,0.142795,0.0331554,-0.139635,-0.0264029,-0.0419456,0.0231245,0.0200818,1.0005,1.06386
12041.5,0.957368,0.122723,5,31,0,-12021.5,0.00116834,1.0622,0.984462,-0.0218872,-0.0175309,0.0278059,-1.12633,-0.0104517,0.259447,-0.0388399,-0.0275894,-0.100226,-1.83235,-1.08609,0.221058,-0.456273,0.020497,-0.23784,-4.94428,0.98309,0.00694383,0.194005,0.127938,-0.0597623,0.00243457,-0.0158937,0.0267498,-0.0327218,0.980316,1.02037,0.00116834,1.0622,0.984462,-0.0218872,-0.0175309,0.0278059,-1.12633,-0.0104517,0.259447,-0.0388399,-0.0275894,-0.100226,-6.83235,-1.08609,0.221058,-0.456273,0.020497,-0.23784,-9.94428,0.98309,0.00694383,0.194005,0.127938,-0.0597623,0.00243457,-0.0158937,0.0267498,-0.0327218,0.980316,1.02037
12042.1,0.997684,0.122723,5,63,0,-12027.8,-0.00930457,0.985155,1.02839,0.0379267,0.0171961,0.0542674,-1.1952,-0.00414377,0.295169,-0.06004,-0.0266072,0.00107957,-2.00061,-0.893247,0.301357,-0.572188,-0.117375,0.0390943,-4.95136,0.97062,0.0286684,0.0392177,-0.0292284,-0.052596,-0.0200872,-0.00325457,0.0674343,0.111075,1.02349,1.0841,-0.00930457,0.985155,1.02839,0.0379267,0.0171961,0.0542674,-1.1952,-0.00414377,0.295169,-0.06004,-0.0266072,0.00107957,-7.00061,-0.893247,0.301357,-0.572188,-0.117375,0.0390943,-9.95136,0.97062,0.0286684,0.0392177,-0.0292284,-0.052596,-0.0200872,-0.00325457,0.0674343,0.111075,1.02349,1.0841
12040.4,0.969695,0.122723,6,63,0,-12027.5,0.000104792,1.01512,0.994374,-0.0462524,-0.0449784,0.0227528,-1.22421,0.0169187,0.270858,-0.0367218,0.0536828,-0.00871634,-2.00532,-0.935728,0.202897,-0.34633,0.0497111,-0.00479622,-5.17471,1.05361,-0.0154476,0.0150088,0.283779,0.152289,0.0382314,-0.0440549,0.0147728,-0.0373088,0.868964,0.947448,0.000104792,1.01512,0.994374,-0.0462524,-0.0449784,0.0227528,-1.22421,0.0169187,0.270858,-0.0367218,0.0536828,-0.00871634,-7.00532,-0.935728,0.202897,-0.34633,0.0497111,-0.00479622,-10.1747,1.05361,-0.0154476,0.0150088,0.283779,0.152289,0.0382314,-0.0440549,0.0147728,-0.0373088,0.868964,0.947448
12036.3,0.823408,0.122723,5,31,0,-12021.9,-0.00555123,1.03999,1.01527,0.0468404,0.00107663,-0.00377957,-1.23624,0.0451285,0.227972,-0.028809,0.106232,0.071519,-2.03514,-0.79142,-0.0278559,-0.327166,0.0873208,0.0956054,-5.03129,0.993928,0.0371196,0.0871216,0.218611,0.0353511,0.0389182,-0.0364016,0.0299519,0.0452483,0.932909,0.965769,-0.00555123,1.03999,1.01527,0.0468404,0.00107663,-0.00377957,-1.23624,0.0451285,0.227972,-0.028809,0.106232,0.071519,-7.03514,-0.79142,-0.0278559,-0.327166,0.0873208,0.0956054,-10.0313,0.993928,0.0371196,0.0871216,0.218611,0.0353511,0.0389182,-0.0364016,0.0299519,0.0452483,0.932909,0.965769
12026.3,0.948939,0.122723,5,31,0,-12014.8,-0.0990329,1.02663,0.993149,-0.0696094,0.0864058,0.0714518,-1.24708,-0.000697949,0.199466,-0.106963,-0.0137702,0.0744293,-2.06197,-1.13606,0.114538,-0.673545,0.116933,0.0666023,-5.2505,0.989583,-0.0895611,-0.0931573,0.150199,0.299,0.0235908,0.0208986,0.0631648,0.0644114,0.999401,0.965296,-0.0990329,1.02663,0.993149,-0.0696094,0.0864058,0.0714518,-1.24708,-0.000697949,0.199466,-0.106963,-0.0137702,0.0744293,-7.06197,-1.13606,0.114538,-0.673545,0.116933,0.0666023,-10.2505,0.989583,-0.0895611,-0.0931573,0.150199,0.299,0.0235908,0.0208986,0.0631648,0.0644114,0.999401,0.965296
