# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=2
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12038.9,0.993146,0.111482,5,63,0,-12017.7,0.0413509,1.02143,0.981113,-0.0050024,-0.00681252,0.0233912,-1.12784,-0.03939,0.282628,0.0201105,-0.0325411,-0.0611919,-1.68521,-1.06411,0.160164,-0.265247,-0.261769,-0.310224,-4.87995,0.91308,0.0239692,0.204828,-0.0135971,-0.0962332,0.0508157,-0.00941563,0.0616784,0.107567,0.954362,0.96803,0.0413509,1.02143,0.981113,-0.0050024,-0.00681252,0.0233912,-1.12784,-0.03939,0.282628,0.0201105,-0.0325411,-0.0611919,-6.68521,-1.06411,0.160164,-0.265247,-0.261769,-0.310224,-9.87995,0.91308,0.0239692,0.204828,-0.0135971,-0.0962332,0.0508157,-0.00941563,0.0616784,0.107567,0.954362,0.96803
12043.5,0.99532,0.111482,6,63,0,-12029.8,-0.0872197,1.01289,1.01442,-0.0336394,0.0750467,0.0789013,-1.2106,-0.0385666,0.276776,-0.0863986,-0.022741,0.0309328,-2.04258,-1.09077,0.169686,-0.373297,0.0245537,0.113276,-5.09382,0.995844,0.0231271,-0.0837864,0.154155,0.0691943,-0.00101174,-0.00483729,0.0444988,0.045571,1.02651,0.994288,-0.0872197,1.01289,1.01442,-0.0336394,0.0750467,0.0789013,-1.2106,-0.0385666,0.276776,-0.0863986,-0.022741,0.0309328,-7.04258,-1.09077,0.169686,-0.373297,0.0245537,0.113276,-10.0938,0.995844,0.0231271,-0.0837864,0.154155,0.0691943,-0.00101174,-0.00483729,0.0444988,0.045571,1.02651,0.994288
12040,0.988306,0.111482,6,63,0,-12026.8,0.0112537,1.04258,1.01384,0.00611339,0.00561717,-0.0280311,-1.18814,-0.0433958,0.26506,0.0307222,0.0236875,0.0134208,-1.84233,-1.03565,0.174821,-0.202678,-0.157957,-0.0516455,-5.06129,0.906044,0.0541043,0.251901,0.272594,0.00456422,0.0300046,-0.0448837,0.0679089,0.0461333,0.896863,0.984876,0.0112537,1.04258,1.01384,0.00611339,0.00561717,-0.0280311,-1.18814,-0.0433958,0.26506,0.0307222,0.0236875,0.0134208,-6.84233,-1.03565,0.174821,-0.202678,-0.157957,-0.0516455,-10.0613,0.906044,0.0541043,0.251901,0.272594,0.00456422,0.0300046,-0.0448837,0.0679089,0.0461333,0.896863,0.984876
12044.5,0.760061,0.111482,6,63,0,-12022.6,-0.0205472,1.02241,1.02232,0.030938,-0.0136961,0.0972882,-1.24091,-0.00763854,0.246461,-0.0500229,0.0734501,0.00467346,-2.06118,-0.852376,0.105482,-0.43239,0.0207786,-0.0276505,-5.11065,0.948143,-0.0255781,0.0944959,0.183166,-0.0123229,-0.0152026,0.0515546,0.0274474,0.0241507,1.09887,1.03638,-0.0205472,1.02241,1.02232,0.030938,-0.0136961,0.0972882,-1.24091,-0.00763854,0.246461,-0.0500229,0.0734501,0.00467346,-7.06118,-0.852376,0.105482,-0.43239,0.0207786,-0.0276505,-10.1107,0.948143,-0.0255781,0.0944959,0.183166,-0.0123229,-0.0152026,0.0515546,0.0274474,0.0241507,1.09887,1.03638
12041.6,0.926094,0.111482,5,31,0,-12029.6,-0.0165944,0.997788,1.01805,0.0379284,-0.00432722,0.0146517,-1.23873,0.00127248,0.257875,-0.0197521,0.0534187,0.0842275,-2.03741,-1.02949,0.137219,-0.400108,0.0360229,0.0679215,-5.03689,0.992536,-0.0133001,0.0991816,0.149502,0.112203,0.00365917,-0.0140544,0.08907,0.0975719,1.02991,0.975343,-0.0165944,0.997788,1.01805,0.0379284,-0.00432722,0.0146517,-1.23873,0.00127248,0.257875,-0.0197521,0.0534187,0.0842275,-7.03741,-1.02949,0.137219,-0.400108,0.0360229,0.0679215,-10.0369,0.992536,-0.0133001,0.0991816,0.149502,0.112203,0.00365917,-0.0140544,0.08907,0.0975719,1.02991,0.975343
12035.2,0.867215,0.111482,6,63,0,-12024.3,0.0050179,1.03689,1.02377,-0.0177167,-0.00423875,0.0924546,-1.21074,-0.0649303,0.271281,-0.069883,0.0498803,0.0158156,-1.93203,-1.08259,0.326918,-0.638675,0.0717934,0.11519,-5.16685,0.917843,-0.0137254,0.163584,0.385432,0.0719495,0.0448996,-0.0154165,0.0262569,-0.0126138,0.90257,1.00363,0.0050179,1.03689,1.02377,-0.0177167,-0.00423875,0.0924546,-1.21074,-0.0649303,0.271281,-0.069883,0.0498803,0.0158156,-6.93203,-1.08259,0.326918,-0.638675,0.0717934,0.11519,-10.1669,0.917843,-0.0137254,0.163584,0.385432,0.0719495,0.0448996,-0.0154165,0.0262569,-0.0126138,0.90257,1.00363
12038.3,0.945543,0.111482,6,63,0,-12017.4,-0.0486052,1.0365,0.982321,-0.0274583,0.0723708,0.0895442,-1.14897,-0.0202609,0.258961,-0.0110398,-0.113616,-0.0280341,-1.82714,-1.04462,0.0564725,-0.255706,-0.298992,-0.177729,-4.94578,0.996306,-0.0367312,0.0198028,-0.0422867,-0.0427057,-0.00385564,0.0316244,-0.00688561,0.0710406,1.05818,1.01353,-0.0486052,1.0365,0.982321,-0.0274583,0.0723708,0.0895442,-1.14897,-0.0202609,0.258961,-0.0110398,-0.113616,-0.0280341,-6.82714,-1.04462,0.0564725,-0.255706,-0.298992,-0.177729,-9.94578,0.996306,-0.0367312,0.0198028,-0.0422867,-0.0427057,-0.00385564,0.0316244,-0.00688561,0.0710406,1.05818,1.01353
12040.3,0.877435,0.111482,5,31,0,-12027.9,-0.0799596,1.01454,1.01933,-0.0163443,0.0945239,0.085713,-1.16709,-0.00976843,0.275961,-0.0743675,0.0405316,-0.0203742,-1.85841,-0.790286,0.0700857,-0.461609,-0.132938,-0.258683,-4.92233,0.898662,0.00584729,0.0887392,0.0780241,-0.0878122,-0.00504346,-0.00188016,0.0651047,0.0271919,1.01643,0.985839,-0.0799596,1.01454,1.01933,-0.0163443,0.0945239,0.085713,-1.16709,-0.00976843,0.275961,-0.0743675,0.0405316,-0.0203742,-6.85841,-0.790286,0.0700857,-0.461609,-0.132938,-0.258683,-9.92233,0.898662,0.00584729,0.0887392,0.0780241,-0.0878122,-0.00504346,-0.00188016,0.0651047,0.0271919,1.01643,0.985839
12043.2,0.946566,0.111482,5,63,0,-12030.5,0.000459158,1.04331,1.01782,0.0183522,-0.0115969,0.0636451,-1.17693,-0.0258517,0.292039,-0.0150585,-0.0326949,-0.0427254,-1.93797,-1.15851,0.25736,-0.392978,-0.0448065,0.0242176,-5.08709,0.976574,0.0130562,0.082438,0.13712,-0.0967908,-0.0018686,0.00347017,0.000698674,0.0687222,0.992517,1.05183,0.000459158,1.04331,1.01782,0.0183522,-0.0115969,0.0636451,-1.17693,-0.0258517,0.292039,-0.0150585,-0.0326949,-0.0427254,-6.93797,-1.15851,0.25736,-0.392978,-0.0448065,0.0242176,-10.0871,0.976574,0.0130562,0.082438,0.13712,-0.0967908,-0.0018686,0.00347017,0.000698674,0.0687222,0.992517,1.05183
12038.3,0.998437,0.111482,5,31,0,-12026.9,-0.0196175,0.981561,0.996261,-0.0435181,0.0467544,0.0582533,-1.29302,-0.00704442,0.260198,-0.0611385,0.175945,0.0653837,-2.13177,-0.78346,0.00706945,-0.185239,0.170584,-0.0486257,-5.15702,0.893994,-0.00911284,-0.000184404,0.372963,0.138366,0.0281988,0.0148137,0.06311,0.0869242,0.986127,0.962663,-0.0196175,0.981561,0.996261,-0.0435181,0.0467544,0.0582533,-1.29302,-0.00704442,0.260198,-0.0611385,0.175945,0.0653837,-7.13177,-0.78346,0.00706945,-0.185239,0.170584,-0.0486257,-10.157,0.893994,-0.00911284,-0.000184404,0.372963,0.138366,0.0281988,0.0148137,0.06311,0.0869242,0.986127,0.962663
12041.7,0.973513,0.111482,5,31,0,-12023.3,-0.0628002,1.01034,1.00438,-0.0221294,0.0649743,0.111657,-1.23888,-0.0209584,0.315717,-0.0508882,0.0818992,-0.0154961,-2.00705,-0.98728,0.216207,-0.266872,0.0464931,-0.17458,-5.15652,0.983508,0.0902788,0.0908552,0.308944,0.0428505,0.00738418,0.0297059,0.0399971,0.116744,1.01403,0.972168,-0.0628002,1.01034,1.00438,-0.0221294,0.0649743,0.111657,-1.23888,-0.0209584,0.315717,-0.0508882,0.0818992,-0.0154961,-7.00705,-0.98728,0.216207,-0.266872,0.0464931,-0.17458,-10.1565,0.983508,0.0902788,0.0908552,0.308944,0.0428505,0.00738418,0.0297059,0.0399971,0.116744,1.01403,0.972168
12040.5,0.994312,0.111482,5,31,0,-12029.8,-0.0223683,1.02926,0.975144,-0.00569258,0.0617989,0.0279448,-1.18097,-0.0777503,0.279092,0.0374593,-0.0862782,0.086129,-1.93857,-1.05076,0.304933,-0.304918,-0.268967,0.207194,-4.93851,0.860065,-0.0197345,0.302956,-0.0936679,0.0674677,0.00481439,0.0415862,0.0266394,0.0278369,1.05451,1.00046,-0.0223683,1.02926,0.975144,-0.00569258,0.0617989,0.0279448,-1.18097,-0.0777503,0.279092,0.0374593,-0.0862782,0.086129,-6.93857,-1.05076,0.304933,-0.304918,-0.268967,0.207194,-9.93851,0.860065,-0.0197345,0.302956,-0.0936679,0.0674677,0.00481439,0.0415862,0.0266394,0.0278369,1.05451,1.00046
12044.4,0.845635,0.111482,5,31,0,-12028.3,-0.0408287,1.01573,1.01614,-0.03575,0.0269198,0.0963788,-1.12509,-0.0314054,0.298108,0.0101276,-0.106586,-0.0312911,-1.84417,-1.07074,0.229162,-0.264244,-0.302507,-0.0319584,-4.91729,0.867071,0.0654531,0.262154,-0.0736525,-0.104707,0.00945082,0.025642,0.0322796,-0.00652889,1.03971,1.00329,-0.0408287,1.01573,1.01614,-0.03575,0.0269198,0.0963788,-1.12509,-0.0314054,0.298108,0.0101276,-0.106586,-0.0312911,-6.84417,-1.07074,0.229162,-0.264244,-0.302507,-0.0319584,-9.91729,0.867071,0.0654531,0.262154,-0.0736525,-0.104707,0.00945082,0.025642,0.0322796,-0.00652889,1.03971,1.00329
12047,0.976781,0.111482,5,31,0,-12031.1,-0.0571755,1.05838,1.02338,0.0169759,0.0770839,0.0668352,-1.10987,-0.0254778,0.282198,-0.0703614,-0.0719666,-0.100776,-1.75037,-0.900532,0.175971,-0.442998,-0.330614,-0.264017,-4.88094,0.921976,0.078593,0.0125308,-0.0502431,-0.169374,-0.00394959,0.000103234,0.0543707,0.0650591,0.979255,1.05043,-0.0571755,1.05838,1.02338,0.0169759,0.0770839,0.0668352,-1.10987,-0.0254778,0.282198,-0.0703614,-0.0719666,-0.100776,-6.75037,-0.900532,0.175971,-0.442998,-0.330614,-0.264017,-9.88094,0.921976,0.078593,0.0125308,-0.0502431,-0.169374,-0.00394959,0.000103234,0.0543707,0.0650591,0.979255,1.05043
12043.7,0.979543,0.111482,5,63,0,-12033.5,-0.0579894,0.994659,0.985763,-0.0524967,0.0205486,0.0776765,-1.12436,-0.0261977,0.267145,0.0611514,-0.0716767,-0.0386816,-1.762,-1.21355,0.20873,-0.215367,-0.110397,-0.0922757,-4.86127,0.956792,-0.0272747,0.176649,-0.097717,-0.087827,0.0391277,-0.0159637,0.0305141,0.0326766,0.954505,0.962419,-0.0579894,0.994659,0.985763,-0.0524967,0.0205486,0.0776765,-1.12436,-0.0261977,0.267145,0.0611514,-0.0716767,-0.0386816,-6.762,-1.21355,0.20873,-0.215367,-0.110397,-0.0922757,-9.86127,0.956792,-0.0272747,0.176649,-0.097717,-0.087827,0.0391277,-0.0159637,0.0305141,0.0326766,0.954505,0.962419
12041.5,0.873823,0.111482,6,63,0,-12029,-0.0651966,1.03232,1.00431,0.00361764,0.0970704,0.0490098,-1.16453,-0.00622974,0.293392,-0.000689151,-0.028132,-0.0278691,-1.78666,-0.783971,0.289481,-0.482062,-0.437392,-0.111833,-4.94407,0.924421,0.0637071,0.283003,0.0446794,-0.0456658,0.0153987,-0.0640944,0.0262463,-0.032329,0.907159,1.00947,-0.0651966,1.03232,1.00431,0.00361764,0.0970704,0.0490098,-1.16453,-0.00622974,0.293392,-0.000689151,-0.028132,-0.0278691,-6.78666,-0.783971,0.289481,-0.482062,-0.437392,-0.111833,-9.94407,0.924421,0.0637071,0.283003,0.0446794,-0.0456658,0.0153987,-0.0640944,0.0262463,-0.032329,0.907159,1.00947
12043.9,0.988393,0.111482,5,31,0,-12028.4,-0.0319498,1.03237,0.999608,-0.013279,0.0150416,0.0339606,-1.18148,-0.0289077,0.269481,0.00401323,-0.00902224,-0.0495303,-1.83671,-1.16475,0.175948,-0.261585,-0.0345043,-0.133329,-5.04925,0.962628,0.0465044,0.043633,0.0884856,-0.0232768,0.042439,0.014528,0.0548238,0.142873,1.01062,0.987159,-0.0319498,1.03237,0.999608,-0.013279,0.0150416,0.0339606,-1.18148,-0.0289077,0.269481,0.00401323,-0.00902224,-0.0495303,-6.83671,-1.16475,0.175948,-0.261585,-0.0345043,-0.133329,-10.0493,0.962628,0.0465044,0.043633,0.0884856,-0.0232768,0.042439,0.014528,0.0548238,0.142873,1.01062,0.987159
12037.4,0.993474,0.111482,5,31,0,-12028.6,-0.0177225,1.02454,1.0069,0.00855669,-0.00406446,0.0220048,-1.22954,0.0145695,0.260997,-0.0892525,0.00910646,0.0635678,-1.97754,-0.772552,0.146437,-0.315845,-0.339751,0.0840273,-5.03225,0.990222,0.0175464,0.0485103,0.0438288,0.144695,0.0323604,-0.0518643,-0.0056436,-0.127323,0.907569,0.965828,-0.0177225,1.02454,1.0069,0.00855669,-0.00406446,0.0220048,-1.22954,0.0145695,0.260997,-0.0892525,0.00910646,0.0635678,-6.97754,-0.772552,0.146437,-0.315845,-0.339751,0.0840273,-10.0322,0.990222,0.0175464,0.0485103,0.0438288,0.144695,0.0323604,-0.0518643,-0.0056436,-0.127323,0.907569,0.965828
12033.5,0.997466,0.111482,5,31,0,-12021.5,0.0388099,1.07117,1.01408,0.018713,0.066,-0.0332429,-1.1759,0.00716667,0.27501,-0.0338794,-0.0611552,0.0750072,-1.91975,-0.943428,0.0283532,-0.278478,-0.0981435,0.0529459,-4.98999,1.01628,0.0399362,0.0666917,0.0295276,0.113918,0.00490402,-0.071533,0.0058984,0.102319,0.863565,1.01893,0.0388099,1.07117,1.01408,0.018713,0.066,-0.0332429,-1.1759,0.00716667,0.27501,-0.0338794,-0.0611552,0.0750072,-6.91975,-0.943428,0.0283532,-0.278478,-0.0981435,0.0529459,-9.98999,1.01628,0.0399362,0.0666917,0.0295276,0.113918,0.00490402,-0.071533,0.0058984,0.102319,0.863565,1.01893
12030.2,0.801709,0.111482,5,63,0,-12010.4,-0.0371592,1.00023,0.997228,-0.0305664,0.0271618,0.101462,-1.18702,0.0160528,0.360302,-0.0504068,-0.0531722,0.0644144,-1.85681,-0.843771,0.0928355,0.0498466,-0.332263,-0.0890527,-5.02684,0.974484,0.182539,-0.00079129,0.0732753,0.0678968,0.0518885,-0.0393859,-0.0369804,-0.0827545,0.927932,0.929656,-0.0371592,1.00023,0.997228,-0.0305664,0.0271618,0.101462,-1.18702,0.0160528,0.360302,-0.0504068,-0.0531722,0.0644144,-6.85681,-0.843771,0.0928355,0.0498466,-0.332263,-0.0890527,-10.0268,0.974484,0.182539,-0.00079129,0.0732753,0.0678968,0.0518885,-0.0393859,-0.0369804,-0.0827545,0.927932,0.929656
12030.5,0.916493,0.111482,5,31,0,-12009.2,-0.0452289,0.982784,0.994027,-0.0461393,0.012533,0.107543,-1.19352,0.00815563,0.362345,-0.0347669,-0.0525042,0.0565302,-1.90272,-0.791297,0.153677,0.202526,-0.292937,-0.0574691,-5.01207,0.979072,0.229458,0.0208442,0.0752086,0.0859281,0.0410945,-0.0409053,-0.0446988,-0.0920164,0.919178,0.917691,-0.0452289,0.982784,0.994027,-0.0461393,0.012533,0.107543,-1.19352,0.00815563,0.362345,-0.0347669,-0.0525042,0.0565302,-6.90272,-0.791297,0.153677,0.202526,-0.292937,-0.0574691,-10.0121,0.979072,0.229458,0.0208442,0.0752086,0.0859281,0.0410945,-0.0409053,-0.0446988,-0.0920164,0.919178,0.917691
12034.2,0.983844,0.111482,5,31,0,-12017.4,-0.0552457,1.00768,0.997542,-0.0226251,0.0280449,0.0613549,-1.16785,-0.0178629,0.338588,0.000842633,-0.0240697,-0.0248629,-1.84259,-1.00864,0.0395337,-0.0366384,-0.177617,0.02519,-5.08078,0.984006,0.257833,0.151996,0.140772,0.0297448,0.0585962,-0.0184365,-0.0219929,-0.0108076,0.861727,0.961111,-0.0552457,1.00768,0.997542,-0.0226251,0.0280449,0.0613549,-1.16785,-0.0178629,0.338588,0.000842633,-0.0240697,-0.0248629,-6.84259,-1.00864,0.0395337,-0.0366384,-0.177617,0.02519,-10.0808,0.984006,0.257833,0.151996,0.140772,0.0297448,0.0585962,-0.0184365,-0.0219929,-0.0108076,0.861727,0.961111
12040.2,0.942467,0.111482,5,31,0,-12021.1,-0.00897796,1.04535,0.979698,0.00752569,0.0154567,-0.0161572,-1.19221,-0.0415517,0.302038,0.0307309,0.0224845,-0.0335157,-1.92841,-1.21954,0.207098,-0.157925,0.17078,-0.18277,-5.02208,0.898011,0.0255423,0.102893,0.171786,-0.0415491,0.0515585,-0.0394579,0.00219204,-0.0425517,0.899752,0.975837,-0.00897796,1.04535,0.979698,0.00752569,0.0154567,-0.0161572,-1.19221,-0.0415517,0.302038,0.0307309,0.0224845,-0.0335157,-6.92841,-1.21954,0.207098,-0.157925,0.17078,-0.18277,-10.0221,0.898011,0.0255423,0.102893,0.171786,-0.0415491,0.0515585,-0.0394579,0.00219204,-0.0425517,0.899752,0.975837
12042.5,0.984053,0.111482,5,31,0,-12029.3,0.0237924,1.0268,0.985773,0.012929,0.00255588,0.0124523,-1.18089,-0.042496,0.287737,0.0179097,0.0293135,-0.0302905,-1.9381,-1.17457,0.1713,-0.152664,0.208341,-0.0564548,-5.03048,0.925458,0.0814752,0.157459,0.166733,0.0245884,0.0336642,-0.0386931,-0.0140706,0.0702685,0.911754,0.938068,0.0237924,1.0268,0.985773,0.012929,0.00255588,0.0124523,-1.18089,-0.042496,0.287737,0.0179097,0.0293135,-0.0302905,-6.9381,-1.17457,0.1713,-0.152664,0.208341,-0.0564548,-10.0305,0.925458,0.0814752,0.157459,0.166733,0.0245884,0.0336642,-0.0386931,-0.0140706,0.0702685,0.911754,0.938068
12047.8,0.886542,0.111482,6,63,0,-12030.7,-0.0218137,1.01523,1.00431,-0.0287974,0.00464251,0.0701477,-1.1877,-0.00745165,0.260324,0.0396822,0.0192461,0.000223961,-1.98964,-0.930654,0.132083,-0.274291,-0.0694221,0.00333056,-5.03964,0.922345,-0.0110363,0.230915,0.138308,0.0403478,0.0113195,0.0157189,0.0313447,0.00863591,0.970833,1.02564,-0.0218137,1.01523,1.00431,-0.0287974,0.00464251,0.0701477,-1.1877,-0.00745165,0.260324,0.0396822,0.0192461,0.000223961,-6.98964,-0.930654,0.132083,-0.274291,-0.0694221,0.00333056,-10.0396,0.922345,-0.0110363,0.230915,0.138308,0.0403478,0.0113195,0.0157189,0.0313447,0.00863591,0.970833,1.02564
12048,0.971649,0.111482,5,63,0,-12037.1,-0.0502705,1.02591,1.00738,-0.0383794,0.0389933,0.0747238,-1.17685,-0.0247277,0.243643,0.0255977,-0.0128853,-0.0164599,-1.93317,-0.894539,0.16725,-0.304098,-0.276404,-0.0164883,-5.00521,0.929556,-0.0354876,0.29432,0.141447,-0.0417343,-0.00499831,-0.0156767,0.0424287,-0.0247276,0.995119,0.998413,-0.0502705,1.02591,1.00738,-0.0383794,0.0389933,0.0747238,-1.17685,-0.0247277,0.243643,0.0255977,-0.0128853,-0.0164599,-6.93317,-0.894539,0.16725,-0.304098,-0.276404,-0.0164883,-10.0052,0.929556,-0.0354876,0.29432,0.141447,-0.0417343,-0.00499831,-0.0156767,0.0424287,-0.0247276,0.995119,0.998413
12047.1,0.994494,0.111482,5,31,0,-12041.8,-0.0288725,1.03787,1.01312,0.0258429,0.0429746,0.0523722,-1.15098,-0.0531753,0.299965,-0.0916511,-0.0416635,-0.0538494,-1.85579,-1.06509,0.184798,-0.402102,-0.0394837,-0.28059,-4.96992,0.891839,0.0833361,-0.0528582,0.0113045,-0.0754976,0.0124322,0.0374552,0.0486655,0.047551,1.002,1.02592,-0.0288725,1.03787,1.01312,0.0258429,0.0429746,0.0523722,-1.15098,-0.0531753,0.299965,-0.0916511,-0.0416635,-0.0538494,-6.85579,-1.06509,0.184798,-0.402102,-0.0394837,-0.28059,-9.96992,0.891839,0.0833361,-0.0528582,0.0113045,-0.0754976,0.0124322,0.0374552,0.0486655,0.047551,1.002,1.02592
12046.4,0.936985,0.111482,6,95,0,-12033.6,-0.0537783,1.00815,1.01563,-0.0195711,0.0466154,0.0995166,-1.20227,-0.038497,0.23253,0.0245099,0.0179339,0.0133975,-1.98165,-1.07106,0.187956,-0.345481,-0.045211,0.0589724,-5.03265,0.948453,-0.103472,0.276426,0.134963,0.0663032,0.00975249,-0.0676387,0.0402748,-0.0194152,0.934032,0.993159,-0.0537783,1.00815,1.01563,-0.0195711,0.0466154,0.0995166,-1.20227,-0.038497,0.23253,0.0245099,0.0179339,0.0133975,-6.98165,-1.07106,0.187956,-0.345481,-0.045211,0.0589724,-10.0326,0.948453,-0.103472,0.276426,0.134963,0.0663032,0.00975249,-0.0676387,0.0402748,-0.0194152,0.934032,0.993159
12044.1,0.873693,0.111482,5,31,0,-12033.3,-0.075499,1.03309,1.0569,0.0142352,0.0795973,0.0924156,-1.19116,-0.0285708,0.247246,0.00569721,-0.0188118,0.0348915,-1.93034,-0.966969,0.0255456,-0.105862,-0.0616941,-0.0961696,-4.98344,0.892457,0.00401197,0.116702,0.0592581,0.0737127,0.0457806,0.0224991,0.0607079,0.0881296,0.973206,0.957608,-0.075499,1.03309,1.0569,0.0142352,0.0795973,0.0924156,-1.19116,-0.0285708,0.247246,0.00569721,-0.0188118,0.0348915,-6.93034,-0.966969,0.0255456,-0.105862,-0.0616941,-0.0961696,-9.98344,0.892457,0.00401197,0.116702,0.0592581,0.0737127,0.0457806,0.0224991,0.0607079,0.0881296,0.973206,0.957608
12042.7,0.947636,0.111482,5,31,0,-12029.8,-0.0460952,1.04576,1.01044,0.0678678,0.0741034,0.0675602,-1.21492,-0.0171816,0.22912,-0.0578172,-0.0311883,0.134509,-2.0136,-0.878262,0.0629615,-0.310656,-0.204708,0.236087,-5.06065,0.981333,-0.0350148,-0.00738341,0.106227,0.212211,0.00326113,-0.0478605,0.0406977,0.0568049,0.953762,0.981447,-0.0460952,1.04576,1.01044,0.0678678,0.0741034,0.0675602,-1.21492,-0.0171816,0.22912,-0.0578172,-0.0311883,0.134509,-7.0136,-0.878262,0.0629615,-0.310656,-0.204708,0.236087,-10.0606,0.981333,-0.0350148,-0.00738341,0.106227,0.212211,0.00326113,-0.0478605,0.0406977,0.0568049,0.953762,0.981447
12041.5,0.942855,0.111482,5,63,0,-12022.7,-0.0342699,0.998242,1.00379,-0.0797296,-0.0264612,0.0658819,-1.22264,-0.0208492,0.27866,-0.0231206,0.110235,-0.0621953,-1.9813,-1.08115,0.183691,-0.277648,0.160773,-0.0657402,-5.07388,0.955156,0.00409663,0.183377,0.314538,-0.129067,0.0533104,-0.0274684,0.0322142,-0.00970333,0.873067,0.985601,-0.0342699,0.998242,1.00379,-0.0797296,-0.0264612,0.0658819,-1.22264,-0.0208492,0.27866,-0.0231206,0.110235,-0.0621953,-6.9813,-1.08115,0.183691,-0.277648,0.160773,-0.0657402,-10.0739,0.955156,0.00409663,0.183377,0.314538,-0.129067,0.0533104,-0.0274684,0.0322142,-0.00970333,0.873067,0.985601
12041.3,0.673602,0.111482,5,31,0,-12023,0.0300181,1.02398,1.03028,0.0115166,0.0364808,-0.00274454,-1.19458,-0.0336744,0.293414,0.0144181,0.00512855,-0.0150766,-1.92966,-1.22676,0.167461,-0.161373,0.0243306,-0.0240966,-5.08698,0.955998,0.0609689,0.114124,0.0770884,0.0359843,0.0384005,-0.0083484,0.0339859,0.089635,0.951269,1.01845,0.0300181,1.02398,1.03028,0.0115166,0.0364808,-0.00274454,-1.19458,-0.0336744,0.293414,0.0144181,0.00512855,-0.0150766,-6.92966,-1.22676,0.167461,-0.161373,0.0243306,-0.0240966,-10.087,0.955998,0.0609689,0.114124,0.0770884,0.0359843,0.0384005,-0.0083484,0.0339859,0.089635,0.951269,1.01845
12039.7,0.989916,0.111482,5,31,0,-12027.2,-0.0793886,1.0198,0.993895,-0.0350875,0.0090952,0.141201,-1.20286,-0.0561097,0.259913,-0.0605448,0.045642,-0.0381799,-1.91992,-0.984636,0.105609,-0.386874,-0.0179313,-0.210705,-4.96907,0.87583,-0.0231555,0.0534956,0.155229,-0.112844,0.0428262,-0.0428319,0.0117154,-0.0574336,0.937643,0.995042,-0.0793886,1.0198,0.993895,-0.0350875,0.0090952,0.141201,-1.20286,-0.0561097,0.259913,-0.0605448,0.045642,-0.0381799,-6.91992,-0.984636,0.105609,-0.386874,-0.0179313,-0.210705,-9.96907,0.87583,-0.0231555,0.0534956,0.155229,-0.112844,0.0428262,-0.0428319,0.0117154,-0.0574336,0.937643,0.995042
