# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=5
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_3/chain_data_nngp_5.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_mu.1.4,alfa_beta_mu.1.5,alfa_beta_mu.1.6,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_sigma.1.4,alfa_beta_sigma.1.5,alfa_beta_sigma.1.6,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_1.1.4,alfa_beta_lambda_1.1.5,alfa_beta_lambda_1.1.6,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_lambda_2.1.4,alfa_beta_lambda_2.1.5,alfa_beta_lambda_2.1.6,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,alfa_beta_theta.1.4,alfa_beta_theta.1.5,alfa_beta_theta.1.6,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_mu.1.4,beta_mu.1.5,beta_mu.1.6,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_sigma.1.4,beta_sigma.1.5,beta_sigma.1.6,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_1.1.4,beta_lambda_1.1.5,beta_lambda_1.1.6,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_lambda_2.1.4,beta_lambda_2.1.5,beta_lambda_2.1.6,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3,beta_theta.1.4,beta_theta.1.5,beta_theta.1.6
12043.9,0.936632,0.167709,5,63,0,-12030.9,0.00397435,1.00613,1.04912,0.00710683,-0.045987,0.0949364,-1.21515,-0.0352776,0.23519,-0.086217,0.0185443,0.0128996,-1.92706,-1.02372,-0.00764831,-0.367778,-0.108176,-0.0654273,-5.10537,0.957524,-0.0348501,-0.0133879,0.190006,0.0599288,0.0331239,0.0324556,0.0658075,0.0507574,1.02137,0.951745,0.00397435,1.00613,1.04912,0.00710683,-0.045987,0.0949364,-1.21515,-0.0352776,0.23519,-0.086217,0.0185443,0.0128996,-6.92706,-1.02372,-0.00764831,-0.367778,-0.108176,-0.0654273,-10.1054,0.957524,-0.0348501,-0.0133879,0.190006,0.0599288,0.0331239,0.0324556,0.0658075,0.0507574,1.02137,0.951745
12039.6,0.939856,0.167709,5,31,0,-12029.7,-0.068533,1.0094,0.990338,-0.00405338,0.109857,0.054215,-1.27038,-0.0255477,0.277848,-0.03436,0.0517808,0.0673409,-2.12573,-0.907342,0.337909,-0.737071,-0.0478164,0.11288,-5.18061,0.958686,0.0350141,0.229954,0.294008,0.12792,0.016259,-0.0226104,0.037531,0.0894599,0.980486,1.00878,-0.068533,1.0094,0.990338,-0.00405338,0.109857,0.054215,-1.27038,-0.0255477,0.277848,-0.03436,0.0517808,0.0673409,-7.12573,-0.907342,0.337909,-0.737071,-0.0478164,0.11288,-10.1806,0.958686,0.0350141,0.229954,0.294008,0.12792,0.016259,-0.0226104,0.037531,0.0894599,0.980486,1.00878
12040.6,0.684449,0.167709,5,63,0,-12023.3,0.028231,1.00244,1.03573,-0.0124927,-0.0374685,0.0447181,-1.1764,-0.0196398,0.242261,-0.0157826,-0.0211333,-0.0696097,-1.88018,-1.13226,0.00518411,-0.329677,-0.0463759,-0.254857,-4.9763,0.933272,0.0444138,0.0882745,-0.0133528,-0.1012,0.025635,-0.014061,0.0329895,0.0551431,0.958577,0.990117,0.028231,1.00244,1.03573,-0.0124927,-0.0374685,0.0447181,-1.1764,-0.0196398,0.242261,-0.0157826,-0.0211333,-0.0696097,-6.88018,-1.13226,0.00518411,-0.329677,-0.0463759,-0.254857,-9.9763,0.933272,0.0444138,0.0882745,-0.0133528,-0.1012,0.025635,-0.014061,0.0329895,0.0551431,0.958577,0.990117
12037.5,0.993686,0.167709,4,31,0,-12026.9,-0.0303078,1.04612,1.00684,-0.0028529,0.0326798,0.0618382,-1.14151,-0.0299067,0.290511,-0.0454804,-0.00577171,0.00608052,-1.80615,-1.03222,0.13386,-0.207696,-0.145682,-0.0883681,-4.9389,0.976198,-0.00215686,0.00518355,0.19889,0.0109232,0.0157178,0.0340661,0.0651737,0.0479523,1.02837,1.02249,-0.0303078,1.04612,1.00684,-0.0028529,0.0326798,0.0618382,-1.14151,-0.0299067,0.290511,-0.0454804,-0.00577171,0.00608052,-6.80615,-1.03222,0.13386,-0.207696,-0.145682,-0.0883681,-9.9389,0.976198,-0.00215686,0.00518355,0.19889,0.0109232,0.0157178,0.0340661,0.0651737,0.0479523,1.02837,1.02249
12043.9,0.951755,0.167709,5,63,0,-12022.6,0.000640889,1.01478,0.997099,-0.00836052,-0.0154902,0.0442077,-1.20405,-0.0342186,0.289074,0.00305122,0.0295593,-0.0196487,-1.98591,-0.991609,0.188883,-0.0923647,-0.111734,-0.0899872,-4.98326,0.921932,0.0503018,0.13898,0.0571082,-0.00873849,0.0115291,-0.0534238,0.0101459,-0.0739627,0.884174,0.99096,0.000640889,1.01478,0.997099,-0.00836052,-0.0154902,0.0442077,-1.20405,-0.0342186,0.289074,0.00305122,0.0295593,-0.0196487,-6.98591,-0.991609,0.188883,-0.0923647,-0.111734,-0.0899872,-9.98326,0.921932,0.0503018,0.13898,0.0571082,-0.00873849,0.0115291,-0.0534238,0.0101459,-0.0739627,0.884174,0.99096
12047.2,0.913639,0.167709,5,31,0,-12033,-0.00329731,1.02626,0.978732,-0.0381303,0.00493938,0.0137111,-1.1885,-0.0130056,0.277605,-0.0233769,-0.0407852,0.00873908,-1.97444,-1.0188,0.141923,-0.251382,-0.0124242,-0.0224956,-4.9994,0.962624,0.0809722,0.141292,0.0761061,-0.0150758,-0.00307201,-0.0372284,0.0311166,0.059482,1.00673,1.02214,-0.00329731,1.02626,0.978732,-0.0381303,0.00493938,0.0137111,-1.1885,-0.0130056,0.277605,-0.0233769,-0.0407852,0.00873908,-6.97444,-1.0188,0.141923,-0.251382,-0.0124242,-0.0224956,-9.9994,0.962624,0.0809722,0.141292,0.0761061,-0.0150758,-0.00307201,-0.0372284,0.0311166,0.059482,1.00673,1.02214
12042.9,0.593808,0.167709,5,31,0,-12031.1,-0.0307252,1.02959,0.987382,0.0375404,0.0203915,0.0386704,-1.21632,-0.0366182,0.283021,-0.0994588,-0.017944,0.0691206,-1.92987,-0.91181,0.226717,-0.423058,-0.220003,-0.0388944,-4.9757,0.891365,0.0135046,-0.0573648,0.0331774,-0.02545,-0.00111391,-0.00212476,0.0364016,0.0777402,1.02611,1.08518,-0.0307252,1.02959,0.987382,0.0375404,0.0203915,0.0386704,-1.21632,-0.0366182,0.283021,-0.0994588,-0.017944,0.0691206,-6.92987,-0.91181,0.226717,-0.423058,-0.220003,-0.0388944,-9.9757,0.891365,0.0135046,-0.0573648,0.0331774,-0.02545,-0.00111391,-0.00212476,0.0364016,0.0777402,1.02611,1.08518
12037.6,0.893765,0.167709,5,63,0,-12019.7,-0.0238363,1.06714,0.994721,0.00688483,0.0468407,0.0478326,-1.23386,-0.0530242,0.273866,-0.065809,0.0565426,0.073321,-2.01725,-1.03042,0.137867,-0.443299,-0.0971369,0.186178,-5.01475,0.960211,0.00430354,-0.00789655,0.123889,0.0739929,-0.0284858,0.00649434,-0.000303878,0.0166232,1.00362,1.03896,-0.0238363,1.06714,0.994721,0.00688483,0.0468407,0.0478326,-1.23386,-0.0530242,0.273866,-0.065809,0.0565426,0.073321,-7.01725,-1.03042,0.137867,-0.443299,-0.0971369,0.186178,-10.0147,0.960211,0.00430354,-0.00789655,0.123889,0.0739929,-0.0284858,0.00649434,-0.000303878,0.0166232,1.00362,1.03896
12033.9,0.654673,0.167709,5,31,0,-12016.5,-0.0289543,1.05121,1.02895,-0.00808481,-0.00678413,0.0967324,-1.20908,0.00636799,0.28442,-0.0154818,0.0228479,0.0247087,-1.87826,-1.11236,0.214565,-0.256307,0.0623201,-0.0188936,-5.08476,0.945269,-0.0403585,0.0984026,0.23262,0.0412385,0.0556951,-0.00486108,0.0320499,0.0697245,0.848749,0.938641,-0.0289543,1.05121,1.02895,-0.00808481,-0.00678413,0.0967324,-1.20908,0.00636799,0.28442,-0.0154818,0.0228479,0.0247087,-6.87826,-1.11236,0.214565,-0.256307,0.0623201,-0.0188936,-10.0848,0.945269,-0.0403585,0.0984026,0.23262,0.0412385,0.0556951,-0.00486108,0.0320499,0.0697245,0.848749,0.938641
12042.6,0.998894,0.167709,5,63,0,-12021.7,-0.0594891,1.05266,0.979796,-0.0307143,0.0444861,0.0982846,-1.14005,-0.0136626,0.296894,-0.0294248,-0.0794456,-0.0089442,-1.81344,-0.817252,0.216605,-0.304683,-0.365161,-0.107621,-4.81025,0.91089,0.0433167,0.0698193,-0.091444,-0.215368,-0.0153574,0.028343,0.0410892,0.0463541,1.07403,1.06552,-0.0594891,1.05266,0.979796,-0.0307143,0.0444861,0.0982846,-1.14005,-0.0136626,0.296894,-0.0294248,-0.0794456,-0.0089442,-6.81344,-0.817252,0.216605,-0.304683,-0.365161,-0.107621,-9.81025,0.91089,0.0433167,0.0698193,-0.091444,-0.215368,-0.0153574,0.028343,0.0410892,0.0463541,1.07403,1.06552
12042,0.930103,0.167709,5,31,0,-12026.1,-0.00479084,1.06084,1.02145,0.00632572,-0.0388188,0.0944716,-1.07909,-0.0510606,0.279165,-0.00748501,-0.087756,-0.0932761,-1.64599,-0.997826,0.09718,-0.138751,-0.278922,-0.350167,-4.84085,0.929126,0.0477544,0.139387,-0.0364573,-0.0965137,0.0479906,-0.0241091,0.0175761,-0.0239139,0.875158,0.957756,-0.00479084,1.06084,1.02145,0.00632572,-0.0388188,0.0944716,-1.07909,-0.0510606,0.279165,-0.00748501,-0.087756,-0.0932761,-6.64599,-0.997826,0.09718,-0.138751,-0.278922,-0.350167,-9.84085,0.929126,0.0477544,0.139387,-0.0364573,-0.0965137,0.0479906,-0.0241091,0.0175761,-0.0239139,0.875158,0.957756
12043.4,0.601209,0.167709,5,31,0,-12027.7,-0.0328238,1.05327,0.987668,-0.0192547,0.0492329,0.0817875,-1.13416,-0.00879283,0.30568,-0.0147404,-0.0502269,-0.0611723,-1.81686,-0.959904,0.193752,-0.245414,-0.185393,-0.170317,-4.82709,0.980295,0.0622476,0.176948,-0.0899776,-0.12814,-0.0246686,-0.00952436,0.0255526,0.0559384,0.998995,1.06705,-0.0328238,1.05327,0.987668,-0.0192547,0.0492329,0.0817875,-1.13416,-0.00879283,0.30568,-0.0147404,-0.0502269,-0.0611723,-6.81686,-0.959904,0.193752,-0.245414,-0.185393,-0.170317,-9.82709,0.980295,0.0622476,0.176948,-0.0899776,-0.12814,-0.0246686,-0.00952436,0.0255526,0.0559384,0.998995,1.06705
12043.6,0.942067,0.167709,5,31,0,-12024.6,0.00821335,1.04342,1.01867,-0.023416,-0.0246995,0.0515818,-1.13501,-0.0307407,0.274216,-0.0226801,-0.0667367,-0.00478632,-1.79827,-0.810717,0.127558,-0.364081,-0.481907,-0.127835,-4.97263,0.838093,-0.000434656,0.0634571,0.0417363,0.0243611,0.0194716,0.0527365,0.0372409,0.0538368,1.00241,1.00233,0.00821335,1.04342,1.01867,-0.023416,-0.0246995,0.0515818,-1.13501,-0.0307407,0.274216,-0.0226801,-0.0667367,-0.00478632,-6.79827,-0.810717,0.127558,-0.364081,-0.481907,-0.127835,-9.97263,0.838093,-0.000434656,0.0634571,0.0417363,0.0243611,0.0194716,0.0527365,0.0372409,0.0538368,1.00241,1.00233
12044.6,0.938916,0.167709,5,31,0,-12032,-0.0578638,1.05361,1.00446,-0.0167905,0.0937432,0.0861808,-1.14551,-0.0421536,0.299346,-0.0133518,-0.0176501,-0.0477128,-1.90585,-1.08334,0.268844,-0.363486,0.0515767,-0.141091,-4.89233,0.965789,0.0448677,0.194216,-0.0241019,-0.0809708,-0.00143507,-0.0340985,0.0518911,0.00420251,0.995475,1.03003,-0.0578638,1.05361,1.00446,-0.0167905,0.0937432,0.0861808,-1.14551,-0.0421536,0.299346,-0.0133518,-0.0176501,-0.0477128,-6.90585,-1.08334,0.268844,-0.363486,0.0515767,-0.141091,-9.89233,0.965789,0.0448677,0.194216,-0.0241019,-0.0809708,-0.00143507,-0.0340985,0.0518911,0.00420251,0.995475,1.03003
12040.9,0.993869,0.167709,5,63,0,-12025.7,-0.0842095,1.00382,1.0415,0.0194995,0.0411189,0.170032,-1.12119,-0.0148846,0.263765,-0.0383612,-0.0412196,-0.0711198,-1.74112,-0.956519,0.206452,-0.420202,-0.151574,-0.310886,-4.83346,0.975771,-0.0327621,0.0991344,-0.024145,-0.223242,0.0208464,-0.0458311,0.0595174,0.0986108,0.911084,1.07001,-0.0842095,1.00382,1.0415,0.0194995,0.0411189,0.170032,-1.12119,-0.0148846,0.263765,-0.0383612,-0.0412196,-0.0711198,-6.74112,-0.956519,0.206452,-0.420202,-0.151574,-0.310886,-9.83346,0.975771,-0.0327621,0.0991344,-0.024145,-0.223242,0.0208464,-0.0458311,0.0595174,0.0986108,0.911084,1.07001
12040.1,0.982786,0.167709,5,63,0,-12023.3,0.0164186,0.996847,0.973062,-0.00682755,-0.0346546,-0.0173437,-1.22424,-0.0420252,0.276256,-0.00285097,0.0107041,0.0657735,-1.97477,-0.917736,0.118834,-0.173249,-0.283145,-0.0417914,-5.10141,0.914295,0.0718815,0.0716564,0.138737,0.159479,0.00510513,0.0693544,-0.0014317,0.0407508,1.09506,1.05037,0.0164186,0.996847,0.973062,-0.00682755,-0.0346546,-0.0173437,-1.22424,-0.0420252,0.276256,-0.00285097,0.0107041,0.0657735,-6.97477,-0.917736,0.118834,-0.173249,-0.283145,-0.0417914,-10.1014,0.914295,0.0718815,0.0716564,0.138737,0.159479,0.00510513,0.0693544,-0.0014317,0.0407508,1.09506,1.05037
12039.7,0.900988,0.167709,5,31,0,-12023.4,-0.0549678,1.04576,0.995248,-0.0112922,0.0416425,0.0527816,-1.19988,-0.0480352,0.270734,-0.0137343,-0.0624688,0.095503,-2.02504,-1.03606,0.276906,-0.522551,-0.105061,0.206141,-5.07777,0.964813,-0.0106919,0.135745,-0.0179262,0.246399,-0.00591982,0.032796,0.0838521,0.0354235,1.07775,1.01242,-0.0549678,1.04576,0.995248,-0.0112922,0.0416425,0.0527816,-1.19988,-0.0480352,0.270734,-0.0137343,-0.0624688,0.095503,-7.02504,-1.03606,0.276906,-0.522551,-0.105061,0.206141,-10.0778,0.964813,-0.0106919,0.135745,-0.0179262,0.246399,-0.00591982,0.032796,0.0838521,0.0354235,1.07775,1.01242
12037.5,0.841743,0.167709,4,15,0,-12028.8,-0.0312672,1.04836,0.990373,0.00178596,0.0340728,0.0960306,-1.20948,-0.0416339,0.270112,-0.0550964,-0.0569151,0.101143,-2.03414,-1.07865,0.285747,-0.523311,-0.104969,0.113728,-5.09534,0.923881,0.0058765,0.167477,-0.00200541,0.295288,-0.0228763,0.03469,0.0757884,0.0236158,1.04244,0.991669,-0.0312672,1.04836,0.990373,0.00178596,0.0340728,0.0960306,-1.20948,-0.0416339,0.270112,-0.0550964,-0.0569151,0.101143,-7.03414,-1.07865,0.285747,-0.523311,-0.104969,0.113728,-10.0953,0.923881,0.0058765,0.167477,-0.00200541,0.295288,-0.0228763,0.03469,0.0757884,0.0236158,1.04244,0.991669
12034.3,0.98701,0.167709,5,63,0,-12020.5,0.0198834,1.01696,0.994584,0.0605708,0.0110502,-0.0113602,-1.21701,-0.044076,0.296629,-0.0182444,-0.0387341,0.0829415,-1.91716,-1.02543,0.201848,-0.326863,-0.436409,0.161233,-5.06845,0.925417,0.083565,0.00230826,0.0867969,0.123443,-0.0181338,0.0434197,0.0293791,0.104532,1.04341,1.10646,0.0198834,1.01696,0.994584,0.0605708,0.0110502,-0.0113602,-1.21701,-0.044076,0.296629,-0.0182444,-0.0387341,0.0829415,-6.91716,-1.02543,0.201848,-0.326863,-0.436409,0.161233,-10.0685,0.925417,0.083565,0.00230826,0.0867969,0.123443,-0.0181338,0.0434197,0.0293791,0.104532,1.04341,1.10646
12036.7,1,0.167709,5,31,0,-12026.4,-0.079653,1.00293,1.03766,-0.0486662,0.0461567,0.161539,-1.21138,-0.0260731,0.234464,-0.0765659,0.0523141,-0.00671198,-1.95847,-1.05401,0.122545,-0.454032,0.12651,-0.187399,-4.94589,0.934308,-0.111478,0.03819,0.143819,-0.100055,0.0422567,-0.0438671,0.0295026,0.00882158,0.986575,0.925671,-0.079653,1.00293,1.03766,-0.0486662,0.0461567,0.161539,-1.21138,-0.0260731,0.234464,-0.0765659,0.0523141,-0.00671198,-6.95847,-1.05401,0.122545,-0.454032,0.12651,-0.187399,-9.94589,0.934308,-0.111478,0.03819,0.143819,-0.100055,0.0422567,-0.0438671,0.0295026,0.00882158,0.986575,0.925671
12035.2,0.990699,0.167709,4,15,0,-12025,-0.084285,1.01169,1.04121,-0.0495501,0.0169952,0.177426,-1.19887,-0.014909,0.220114,-0.0623381,0.0676898,0.00427877,-1.9153,-1.082,0.0843598,-0.483044,0.230402,-0.0231583,-4.97768,0.920132,-0.0529529,0.076164,0.103245,-0.0479595,0.0216961,-0.0402505,-0.00151586,-0.0107723,1.00395,0.922051,-0.084285,1.01169,1.04121,-0.0495501,0.0169952,0.177426,-1.19887,-0.014909,0.220114,-0.0623381,0.0676898,0.00427877,-6.9153,-1.082,0.0843598,-0.483044,0.230402,-0.0231583,-9.97768,0.920132,-0.0529529,0.076164,0.103245,-0.0479595,0.0216961,-0.0402505,-0.00151586,-0.0107723,1.00395,0.922051
12038.9,0.925762,0.167709,5,31,0,-12020.7,0.00813396,1.01249,0.982588,0.037865,0.0367061,-0.035667,-1.19718,-0.0132816,0.295005,-0.0723509,-0.00754735,0.0136404,-1.95076,-1.05948,0.131794,-0.32255,0.0381401,-0.0468615,-5.0939,0.990183,0.0854073,-0.0412751,0.116797,0.101497,0.0101514,-0.0262244,0.0723243,0.119664,0.895518,1.11083,0.00813396,1.01249,0.982588,0.037865,0.0367061,-0.035667,-1.19718,-0.0132816,0.295005,-0.0723509,-0.00754735,0.0136404,-6.95076,-1.05948,0.131794,-0.32255,0.0381401,-0.0468615,-10.0939,0.990183,0.0854073,-0.0412751,0.116797,0.101497,0.0101514,-0.0262244,0.0723243,0.119664,0.895518,1.11083
12038.6,0.896285,0.167709,5,31,0,-12024.9,-0.0488167,1.04294,1.01117,-0.0582524,0.0485757,0.13717,-1.18301,0.0393258,0.217106,-0.0492867,-0.0108831,0.042661,-1.89696,-0.806444,0.0519696,-0.34392,-0.278026,-0.0134615,-5.02581,1.01739,-0.0880898,0.0417085,0.129985,0.12839,0.00364067,-0.0175688,0.0270166,0.0542167,1.0515,0.961636,-0.0488167,1.04294,1.01117,-0.0582524,0.0485757,0.13717,-1.18301,0.0393258,0.217106,-0.0492867,-0.0108831,0.042661,-6.89696,-0.806444,0.0519696,-0.34392,-0.278026,-0.0134615,-10.0258,1.01739,-0.0880898,0.0417085,0.129985,0.12839,0.00364067,-0.0175688,0.0270166,0.0542167,1.0515,0.961636
12040.9,0.884607,0.167709,5,63,0,-12026.1,-0.0193462,0.986104,1.00358,0.022843,0.0340515,0.0400566,-1.23546,-0.00579572,0.254194,-0.104425,0.026353,0.0896156,-2.03196,-0.807209,0.154949,-0.567168,-0.353198,0.148872,-5.12669,0.947425,0.00366489,-0.00810265,0.22533,0.166873,0.0266274,0.0423575,0.0437713,0.0413171,0.934906,1.03028,-0.0193462,0.986104,1.00358,0.022843,0.0340515,0.0400566,-1.23546,-0.00579572,0.254194,-0.104425,0.026353,0.0896156,-7.03196,-0.807209,0.154949,-0.567168,-0.353198,0.148872,-10.1267,0.947425,0.00366489,-0.00810265,0.22533,0.166873,0.0266274,0.0423575,0.0437713,0.0413171,0.934906,1.03028
12043,0.981454,0.167709,5,31,0,-12028.7,-0.0175059,1.01069,1.01375,-0.00621236,-0.0277971,0.0859761,-1.23075,-0.0274938,0.240046,0.0176809,0.0878468,0.038047,-2.02351,-1.11584,0.110539,-0.365742,0.17978,-0.0573196,-5.07916,0.968354,-0.0276315,0.170582,0.195407,0.105084,0.0136317,-0.0334306,0.0535637,0.124797,1.01096,0.972686,-0.0175059,1.01069,1.01375,-0.00621236,-0.0277971,0.0859761,-1.23075,-0.0274938,0.240046,0.0176809,0.0878468,0.038047,-7.02351,-1.11584,0.110539,-0.365742,0.17978,-0.0573196,-10.0792,0.968354,-0.0276315,0.170582,0.195407,0.105084,0.0136317,-0.0334306,0.0535637,0.124797,1.01096,0.972686
12043.3,0.981844,0.167709,5,31,0,-12032.5,-0.0534016,1.02932,0.997182,0.00946832,0.0044354,0.110304,-1.18716,-0.0367731,0.304215,-0.0422251,-0.0304061,0.040562,-1.92959,-0.966552,0.178891,-0.385885,-0.232571,0.0971737,-5.04863,0.906309,0.124919,0.135029,0.158819,-0.0296113,0.0309113,-0.000780698,-0.0271136,0.0095719,0.94914,1.01774,-0.0534016,1.02932,0.997182,0.00946832,0.0044354,0.110304,-1.18716,-0.0367731,0.304215,-0.0422251,-0.0304061,0.040562,-6.92959,-0.966552,0.178891,-0.385885,-0.232571,0.0971737,-10.0486,0.906309,0.124919,0.135029,0.158819,-0.0296113,0.0309113,-0.000780698,-0.0271136,0.0095719,0.94914,1.01774
12040.7,0.983055,0.167709,5,31,0,-12024.3,-0.0466917,1.00986,0.999015,0.0144249,-0.00152355,0.099852,-1.20969,-0.0245861,0.302318,-0.0445969,-0.007229,0.0574937,-1.94175,-0.931888,0.186909,-0.351868,-0.244367,0.222627,-5.0354,0.884076,0.108169,0.179471,0.169771,-0.0331991,0.0327805,0.00774089,-0.0287851,-0.00935848,0.94004,1.01258,-0.0466917,1.00986,0.999015,0.0144249,-0.00152355,0.099852,-1.20969,-0.0245861,0.302318,-0.0445969,-0.007229,0.0574937,-6.94175,-0.931888,0.186909,-0.351868,-0.244367,0.222627,-10.0354,0.884076,0.108169,0.179471,0.169771,-0.0331991,0.0327805,0.00774089,-0.0287851,-0.00935848,0.94004,1.01258
12045.6,0.907473,0.167709,5,63,0,-12027.7,-0.0640606,1.04531,1.01721,-0.00137932,0.0731502,0.0683814,-1.21344,-0.0551951,0.268294,-0.0253967,0.00523758,0.0155894,-2.02693,-1.00748,0.293733,-0.492791,-0.0465302,0.00235907,-5.12181,0.933811,-0.034962,0.138284,0.249006,0.0358252,0.00541543,-0.0189359,0.0318851,-0.039194,0.975447,0.988315,-0.0640606,1.04531,1.01721,-0.00137932,0.0731502,0.0683814,-1.21344,-0.0551951,0.268294,-0.0253967,0.00523758,0.0155894,-7.02693,-1.00748,0.293733,-0.492791,-0.0465302,0.00235907,-10.1218,0.933811,-0.034962,0.138284,0.249006,0.0358252,0.00541543,-0.0189359,0.0318851,-0.039194,0.975447,0.988315
12046.8,0.977597,0.167709,5,31,0,-12036.5,0.00762383,1.03225,1.00583,-0.0214352,0.0290814,0.026525,-1.2033,-0.0285317,0.281125,-0.0253117,-0.0284893,-0.00641015,-1.98086,-1.08325,0.0955845,-0.109895,-0.135106,0.00490006,-5.05561,0.906766,0.0312317,0.0576521,0.0196289,0.0435556,0.0215746,0.00853879,0.0405072,0.0365063,1.01435,0.989467,0.00762383,1.03225,1.00583,-0.0214352,0.0290814,0.026525,-1.2033,-0.0285317,0.281125,-0.0253117,-0.0284893,-0.00641015,-6.98086,-1.08325,0.0955845,-0.109895,-0.135106,0.00490006,-10.0556,0.906766,0.0312317,0.0576521,0.0196289,0.0435556,0.0215746,0.00853879,0.0405072,0.0365063,1.01435,0.989467
12047.3,0.988992,0.167709,6,79,0,-12038.3,-0.0421611,1.02327,1.01578,-0.0270114,0.0834735,0.0582688,-1.22562,-0.0249688,0.26829,-0.0685081,0.0264028,-0.00825059,-2.01555,-1.01105,0.291872,-0.613273,-0.0831435,-0.0312963,-5.09026,0.964223,-0.0139441,0.13041,0.200866,0.0134437,0.0253347,-0.0427966,0.0210146,-0.0219358,0.916815,0.97852,-0.0421611,1.02327,1.01578,-0.0270114,0.0834735,0.0582688,-1.22562,-0.0249688,0.26829,-0.0685081,0.0264028,-0.00825059,-7.01555,-1.01105,0.291872,-0.613273,-0.0831435,-0.0312963,-10.0903,0.964223,-0.0139441,0.13041,0.200866,0.0134437,0.0253347,-0.0427966,0.0210146,-0.0219358,0.916815,0.97852
12043.4,0.966933,0.167709,5,31,0,-12036,0.00719754,1.00788,1.02606,-0.0299158,-0.0740345,0.0815562,-1.21302,-0.0203569,0.332883,0.00245845,0.0280517,0.0630235,-1.96827,-1.09018,0.349616,-0.200163,0.109332,0.119608,-5.07812,0.962445,0.12368,0.143101,0.156402,0.130062,0.0200435,0.0105266,0.0277992,0.0386056,0.973781,1.00206,0.00719754,1.00788,1.02606,-0.0299158,-0.0740345,0.0815562,-1.21302,-0.0203569,0.332883,0.00245845,0.0280517,0.0630235,-6.96827,-1.09018,0.349616,-0.200163,0.109332,0.119608,-10.0781,0.962445,0.12368,0.143101,0.156402,0.130062,0.0200435,0.0105266,0.0277992,0.0386056,0.973781,1.00206
12045.6,0.998929,0.167709,5,31,0,-12033.3,-0.055226,1.03098,0.988261,-0.0130227,0.1004,0.0465877,-1.19228,-0.0101242,0.290426,-0.0351686,-0.0317945,0.0331158,-1.94337,-1.27336,0.240146,-0.348044,0.184747,0.0264434,-5.07207,1.02171,0.093942,0.113532,0.0513939,0.151158,0.0425248,-0.0108928,0.0184667,0.047051,0.963846,0.921057,-0.055226,1.03098,0.988261,-0.0130227,0.1004,0.0465877,-1.19228,-0.0101242,0.290426,-0.0351686,-0.0317945,0.0331158,-6.94337,-1.27336,0.240146,-0.348044,0.184747,0.0264434,-10.0721,1.02171,0.093942,0.113532,0.0513939,0.151158,0.0425248,-0.0108928,0.0184667,0.047051,0.963846,0.921057
12043.4,0.961107,0.167709,5,31,0,-12033.3,0.00961995,1.03449,1.04326,-0.0269619,-0.00540589,0.0703785,-1.23459,-0.0465099,0.249196,-0.0156258,0.0864385,-0.0361231,-2.05909,-1.01707,0.0274553,-0.291827,0.120559,-0.0821088,-5.09968,0.922323,-0.0201306,0.109902,0.321204,-0.0492565,0.0100084,-0.0642805,0.0293863,0.00205287,0.906349,1.01491,0.00961995,1.03449,1.04326,-0.0269619,-0.00540589,0.0703785,-1.23459,-0.0465099,0.249196,-0.0156258,0.0864385,-0.0361231,-7.05909,-1.01707,0.0274553,-0.291827,0.120559,-0.0821088,-10.0997,0.922323,-0.0201306,0.109902,0.321204,-0.0492565,0.0100084,-0.0642805,0.0293863,0.00205287,0.906349,1.01491
