# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=1
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_2/chain_data_nngp_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3
5563.4,0.993224,0.145456,5,63,0,-5556.68,0.0322748,1.10952,0.22961,0.122611,-0.0735177,0.06313,-3.80216,-1.06495,3.01094,-4.8291,0.888442,3.01681,0.345636,0.0832327,1.04842,0.0322748,1.10952,0.22961,0.122611,-0.0735177,0.06313,-6.80216,-1.06495,0.0109367,-7.8291,0.888442,0.0168141,0.345636,0.0832327,1.04842
5563.82,0.929177,0.145456,5,31,0,-5554.73,0.0132883,1.07448,-0.0571625,0.135858,-0.0489616,0.0336101,-3.82302,-1.1486,3.06961,-4.79911,0.99933,2.92401,0.283783,-0.059559,1.12038,0.0132883,1.07448,-0.0571625,0.135858,-0.0489616,0.0336101,-6.82302,-1.1486,0.0696131,-7.79911,0.99933,-0.0759878,0.283783,-0.059559,1.12038
5566.98,0.994848,0.145456,4,15,0,-5561.48,-0.0146149,1.08576,-0.0647659,0.139103,-0.026304,0.0295418,-3.79321,-1.05044,3.04011,-4.83881,0.909181,2.98003,0.32527,-0.0765771,0.958343,-0.0146149,1.08576,-0.0647659,0.139103,-0.026304,0.0295418,-6.79321,-1.05044,0.0401089,-7.83881,0.909181,-0.0199735,0.32527,-0.0765771,0.958343
5566.7,0.820268,0.145456,4,31,0,-5560.47,-0.0270306,0.945754,-0.0093452,0.119861,-0.0418035,0.0139742,-3.79775,-1.0986,3.01301,-4.82424,0.955369,2.92552,0.320023,-0.0680411,0.923004,-0.0270306,0.945754,-0.0093452,0.119861,-0.0418035,0.0139742,-6.79775,-1.0986,0.0130066,-7.82424,0.955369,-0.0744778,0.320023,-0.0680411,0.923004
5569.26,1,0.145456,5,31,0,-5560.41,-0.0678484,1.13485,-0.0051042,0.117486,-0.0175245,0.029826,-3.84013,-1.04406,2.99041,-4.84807,0.981751,2.91018,0.326053,-0.0753583,1.00718,-0.0678484,1.13485,-0.0051042,0.117486,-0.0175245,0.029826,-6.84013,-1.04406,-0.00958684,-7.84807,0.981751,-0.0898151,0.326053,-0.0753583,1.00718
5569.89,0.999301,0.145456,5,31,0,-5565.81,-0.0455402,1.16068,0.255681,0.13617,0.00576203,0.00247187,-3.80304,-0.99646,2.95378,-4.84406,1.00593,2.93367,0.317711,-0.0747331,0.972604,-0.0455402,1.16068,0.255681,0.13617,0.00576203,0.00247187,-6.80304,-0.99646,-0.046223,-7.84406,1.00593,-0.0663294,0.317711,-0.0747331,0.972604
5569.74,0.951517,0.145456,5,31,0,-5565.71,-0.20271,1.1402,0.295617,0.138949,0.0687043,-0.00529879,-3.8306,-0.902666,2.97483,-4.81973,1.09419,2.91705,0.367597,0.0088918,0.991686,-0.20271,1.1402,0.295617,0.138949,0.0687043,-0.00529879,-6.8306,-0.902666,-0.0251683,-7.81973,1.09419,-0.0829538,0.367597,0.0088918,0.991686
5565.55,0.747467,0.145456,5,31,0,-5557.25,-0.20205,1.27168,0.409816,0.132426,0.0701519,0.0699604,-3.82931,-0.869551,3.02954,-4.82767,1.12404,2.99818,0.340562,0.0234433,1.03957,-0.20205,1.27168,0.409816,0.132426,0.0701519,0.0699604,-6.82931,-0.869551,0.0295411,-7.82767,1.12404,-0.00182145,0.340562,0.0234433,1.03957
5566.14,0.951173,0.145456,5,31,0,-5560.28,-0.0870776,1.04854,0.156513,0.150297,-0.0865892,-0.0477747,-3.79018,-1.13036,2.98026,-4.80417,0.867059,2.80729,0.384441,-0.0644574,0.941127,-0.0870776,1.04854,0.156513,0.150297,-0.0865892,-0.0477747,-6.79018,-1.13036,-0.0197387,-7.80417,0.867059,-0.19271,0.384441,-0.0644574,0.941127
5569.7,0.983825,0.145456,5,63,0,-5562.13,-0.200965,1.17853,0.295102,0.126931,0.00553236,0.068071,-3.79663,-1.05479,3.02624,-4.84944,1.01097,3.0334,0.414123,0.0438307,0.919351,-0.200965,1.17853,0.295102,0.126931,0.00553236,0.068071,-6.79663,-1.05479,0.0262449,-7.84944,1.01097,0.033399,0.414123,0.0438307,0.919351
5565.85,0.864107,0.145456,5,31,0,-5562.74,-0.129356,1.02388,0.109015,0.0685813,0.0472503,0.111794,-3.93655,-0.93282,3.09815,-4.89955,1.08856,3.03841,0.30378,-0.075938,0.970686,-0.129356,1.02388,0.109015,0.0685813,0.0472503,0.111794,-6.93655,-0.93282,0.0981452,-7.89955,1.08856,0.0384113,0.30378,-0.075938,0.970686
5570.57,0.982936,0.145456,5,31,0,-5562.51,-0.0135904,1.1245,-0.00492878,0.0998767,-0.0253921,0.142274,-3.86243,-1.10086,3.21652,-4.88139,0.980416,3.15174,0.412241,0.0329242,0.898599,-0.0135904,1.1245,-0.00492878,0.0998767,-0.0253921,0.142274,-6.86243,-1.10086,0.216516,-7.88139,0.980416,0.15174,0.412241,0.0329242,0.898599
5567.79,0.782255,0.145456,5,31,0,-5562.53,0.00963606,0.968217,0.115631,0.113967,-0.0245092,0.132555,-3.84222,-1.11648,3.14923,-4.85245,1.00748,3.09764,0.412867,0.0679302,1.02209,0.00963606,0.968217,0.115631,0.113967,-0.0245092,0.132555,-6.84222,-1.11648,0.149229,-7.85245,1.00748,0.0976386,0.412867,0.0679302,1.02209
5563.63,0.967679,0.145456,4,31,0,-5556.86,-0.146372,1.10279,0.0654274,0.0913501,0.0471785,0.132269,-3.94466,-0.991742,3.27563,-4.84608,1.03973,3.06058,0.360412,0.0768982,1.06184,-0.146372,1.10279,0.0654274,0.0913501,0.0471785,0.132269,-6.94466,-0.991742,0.275632,-7.84608,1.03973,0.0605791,0.360412,0.0768982,1.06184
5558.66,0.987133,0.145456,4,15,0,-5552.79,-0.097469,1.12661,0.185918,0.0668026,-0.00950019,0.130877,-3.82755,-1.04316,2.97931,-4.90122,1.01383,3.10892,0.32336,-0.150007,0.827932,-0.097469,1.12661,0.185918,0.0668026,-0.00950019,0.130877,-6.82755,-1.04316,-0.0206863,-7.90122,1.01383,0.108916,0.32336,-0.150007,0.827932
5564.31,0.973071,0.145456,4,15,0,-5554.3,-0.0433834,1.14908,0.200696,0.135979,0.00569213,0.0688245,-3.84686,-0.991329,3.21742,-4.86583,1.00166,3.04597,0.350995,-0.104809,0.845859,-0.0433834,1.14908,0.200696,0.135979,0.00569213,0.0688245,-6.84686,-0.991329,0.217418,-7.86583,1.00166,0.0459724,0.350995,-0.104809,0.845859
5564.77,0.996596,0.145456,5,31,0,-5559.94,-0.253273,0.987444,0.428542,0.102151,0.0407024,0.034587,-3.87433,-0.939054,3.07684,-4.89823,1.05949,3.05683,0.403423,0.0814067,0.974097,-0.253273,0.987444,0.428542,0.102151,0.0407024,0.034587,-6.87433,-0.939054,0.0768441,-7.89823,1.05949,0.0568311,0.403423,0.0814067,0.974097
5565.87,0.903721,0.145456,5,31,0,-5558.97,-0.164598,1.20897,0.42277,0.15777,0.0063761,0.0339484,-3.79151,-1.07832,3.11213,-4.78759,1.02403,2.99026,0.352136,0.0468372,1.08023,-0.164598,1.20897,0.42277,0.15777,0.0063761,0.0339484,-6.79151,-1.07832,0.112131,-7.78759,1.02403,-0.00974045,0.352136,0.0468372,1.08023
5566.5,0.984506,0.145456,4,15,0,-5556.91,-0.128652,1.20262,0.398104,0.162398,0.000557748,0.0678811,-3.75217,-1.07342,3.06423,-4.82257,1.00926,3.01403,0.351509,0.00260595,1.00599,-0.128652,1.20262,0.398104,0.162398,0.000557748,0.0678811,-6.75217,-1.07342,0.0642312,-7.82257,1.00926,0.0140295,0.351509,0.00260595,1.00599
5566.17,0.692603,0.145456,5,31,0,-5556.2,-0.11963,1.23571,-0.0294383,0.164783,-0.0282619,0.00127666,-3.79621,-1.1185,2.98324,-4.78608,1.0345,2.95847,0.409884,-0.0314947,0.871298,-0.11963,1.23571,-0.0294383,0.164783,-0.0282619,0.00127666,-6.79621,-1.1185,-0.0167599,-7.78608,1.0345,-0.0415272,0.409884,-0.0314947,0.871298
5567.9,0.987,0.145456,5,31,0,-5561.23,-0.101241,1.31509,-0.0209737,0.159984,-0.00617897,0.039328,-3.74347,-1.09193,3.04447,-4.77411,1.00644,2.95299,0.394764,-0.0280933,0.868573,-0.101241,1.31509,-0.0209737,0.159984,-0.00617897,0.039328,-6.74347,-1.09193,0.0444691,-7.77411,1.00644,-0.0470059,0.394764,-0.0280933,0.868573
5568.16,0.935518,0.145456,5,31,0,-5561.57,-0.104143,1.28113,0.0610273,0.156193,-0.0214478,0.0344712,-3.79396,-1.10117,3.06641,-4.77646,1.03968,2.94851,0.385171,-0.030232,0.876968,-0.104143,1.28113,0.0610273,0.156193,-0.0214478,0.0344712,-6.79396,-1.10117,0.0664075,-7.77646,1.03968,-0.0514893,0.385171,-0.030232,0.876968
5564.62,0.910943,0.145456,5,31,0,-5557.49,0.176001,1.09765,-0.189213,0.189528,-0.00640593,-0.15034,-3.72476,-1.01749,2.76646,-4.74518,0.959307,2.67759,0.359143,-0.0565308,0.970689,0.176001,1.09765,-0.189213,0.189528,-0.00640593,-0.15034,-6.72476,-1.01749,-0.233536,-7.74518,0.959307,-0.322413,0.359143,-0.0565308,0.970689
5564.58,0.997235,0.145456,5,31,0,-5557.04,0.088771,1.18569,-0.21163,0.195111,0.0437402,-0.10019,-3.68431,-0.949985,2.73274,-4.76072,1.08773,2.78912,0.298328,-0.134206,0.958146,0.088771,1.18569,-0.21163,0.195111,0.0437402,-0.10019,-6.68431,-0.949985,-0.267263,-7.76072,1.08773,-0.210883,0.298328,-0.134206,0.958146
5558.36,0.714438,0.145456,5,31,0,-5552.09,0.114031,1.13898,-0.110436,0.192147,0.0153773,-0.0873088,-3.71436,-0.917991,2.70994,-4.75306,1.04772,2.86853,0.30968,-0.144819,0.969344,0.114031,1.13898,-0.110436,0.192147,0.0153773,-0.0873088,-6.71436,-0.917991,-0.290058,-7.75306,1.04772,-0.131474,0.30968,-0.144819,0.969344
5563.65,0.898507,0.145456,5,31,0,-5550.93,-0.0450633,1.14682,-0.134111,0.183914,0.0413321,-0.0643133,-3.73414,-0.961321,2.80814,-4.79383,1.07401,2.83895,0.301363,-0.0311488,1.09198,-0.0450633,1.14682,-0.134111,0.183914,0.0413321,-0.0643133,-6.73414,-0.961321,-0.191858,-7.79383,1.07401,-0.161053,0.301363,-0.0311488,1.09198
5565.47,0.9618,0.145456,5,31,0,-5553.94,-0.0790554,1.10722,0.262273,0.127401,-0.0345975,0.00972667,-3.86534,-1.06227,3.12695,-4.79905,0.996968,2.94292,0.392437,-0.00376423,0.909944,-0.0790554,1.10722,0.262273,0.127401,-0.0345975,0.00972667,-6.86534,-1.06227,0.126948,-7.79905,0.996968,-0.057079,0.392437,-0.00376423,0.909944
5566.69,0.980062,0.145456,5,31,0,-5560.35,0.0316982,1.22618,-0.174416,0.119612,-0.0305952,0.0105301,-3.79785,-1.05428,2.9258,-4.86918,0.935435,2.88904,0.363556,0.0767656,1.07214,0.0316982,1.22618,-0.174416,0.119612,-0.0305952,0.0105301,-6.79785,-1.05428,-0.0742018,-7.86918,0.935435,-0.110958,0.363556,0.0767656,1.07214
5568.84,0.995276,0.145456,5,63,0,-5562.41,0.0375869,1.29751,-0.01983,0.120724,0.0307837,0.0315495,-3.8521,-0.995287,3.05824,-4.85474,1.0684,2.93908,0.368742,-0.0617571,0.918255,0.0375869,1.29751,-0.01983,0.120724,0.0307837,0.0315495,-6.8521,-0.995287,0.0582427,-7.85474,1.0684,-0.0609201,0.368742,-0.0617571,0.918255
5568,0.861779,0.145456,5,63,0,-5560.51,0.0318503,0.991871,-0.0584224,0.159873,-0.0289689,0.0166463,-3.75686,-1.05456,3.0261,-4.80536,0.959659,2.88388,0.366282,0.0401665,1.04283,0.0318503,0.991871,-0.0584224,0.159873,-0.0289689,0.0166463,-6.75686,-1.05456,0.0261004,-7.80536,0.959659,-0.116124,0.366282,0.0401665,1.04283
5565.16,0.958544,0.145456,5,31,0,-5559.44,-0.318762,1.20698,0.496134,0.0999783,-0.0090812,0.0714776,-3.8632,-0.966109,3.0608,-4.86105,0.985818,3.00896,0.312974,-0.11553,0.964615,-0.318762,1.20698,0.496134,0.0999783,-0.0090812,0.0714776,-6.8632,-0.966109,0.0608009,-7.86105,0.985818,0.00895713,0.312974,-0.11553,0.964615
5568.46,0.957686,0.145456,5,31,0,-5560.6,-0.122182,0.960626,0.449537,0.124578,0.0174487,0.0253602,-3.83414,-0.979488,3.0154,-4.83226,1.07357,2.98759,0.352441,0.0211616,1.037,-0.122182,0.960626,0.449537,0.124578,0.0174487,0.0253602,-6.83414,-0.979488,0.0153982,-7.83226,1.07357,-0.0124141,0.352441,0.0211616,1.037
5563.53,0.867401,0.145456,5,31,0,-5552.56,-0.319373,1.24704,0.246284,0.183151,-0.042206,0.0326711,-3.71463,-1.13136,2.9711,-4.79996,1.00041,3.07585,0.447594,-0.0271386,0.803523,-0.319373,1.24704,0.246284,0.183151,-0.042206,0.0326711,-6.71463,-1.13136,-0.0289024,-7.79996,1.00041,0.075848,0.447594,-0.0271386,0.803523
5566.39,0.985404,0.145456,5,31,0,-5556.86,0.0407231,1.20713,0.0639969,0.111305,-0.0705525,0.0103864,-3.87869,-1.08747,3.07832,-4.83099,0.855085,2.85424,0.35146,0.0546181,1.03227,0.0407231,1.20713,0.0639969,0.111305,-0.0705525,0.0103864,-6.87869,-1.08747,0.0783208,-7.83099,0.855085,-0.145764,0.35146,0.0546181,1.03227
5565.83,0.900511,0.145456,5,31,0,-5557.54,-0.0344774,0.950908,-0.0882033,0.133488,0.0145028,0.0650455,-3.78058,-1.00033,2.98507,-4.83918,1.03965,3.04942,0.467666,0.0694185,0.878889,-0.0344774,0.950908,-0.0882033,0.133488,0.0145028,0.0650455,-6.78058,-1.00033,-0.014927,-7.83918,1.03965,0.0494205,0.467666,0.0694185,0.878889
5563.95,0.66902,0.145456,5,31,0,-5557.35,0.172744,1.23517,-0.168161,0.122875,0.0183506,0.0292948,-3.85671,-0.992711,3.02076,-4.80591,1.08998,2.87694,0.279546,-0.067575,1.05678,0.172744,1.23517,-0.168161,0.122875,0.0183506,0.0292948,-6.85671,-0.992711,0.0207642,-7.80591,1.08998,-0.123064,0.279546,-0.067575,1.05678
5561.15,0.92991,0.145456,5,63,0,-5549.04,-0.0864462,1.10853,-0.175928,0.109853,-0.101614,0.0500032,-3.86283,-1.26408,3.15302,-4.87344,0.884073,3.07533,0.447645,0.0720137,0.882999,-0.0864462,1.10853,-0.175928,0.109853,-0.101614,0.0500032,-6.86283,-1.26408,0.15302,-7.87344,0.884073,0.0753268,0.447645,0.0720137,0.882999
5565.17,0.935277,0.145456,4,15,0,-5555.38,0.183863,1.14475,-0.0154302,0.124044,-0.0744717,0.114164,-3.84045,-1.12858,3.1842,-4.84761,0.863288,3.06813,0.360562,0.0342482,0.973381,0.183863,1.14475,-0.0154302,0.124044,-0.0744717,0.114164,-6.84045,-1.12858,0.184205,-7.84761,0.863288,0.0681321,0.360562,0.0342482,0.973381
5568.41,0.965806,0.145456,5,31,0,-5557.66,-0.119856,1.21126,0.156862,0.0960856,-0.0226901,0.0968797,-3.88833,-1.02477,3.11085,-4.88026,0.931693,3.03628,0.409008,0.0967992,0.997555,-0.119856,1.21126,0.156862,0.0960856,-0.0226901,0.0968797,-6.88833,-1.02477,0.110849,-7.88026,0.931693,0.036282,0.409008,0.0967992,0.997555
5567.68,0.927992,0.145456,5,31,0,-5562.33,-0.190441,1.06484,0.379967,0.111988,-0.034108,0.103501,-3.80729,-1.0617,3.1419,-4.84802,0.938629,2.98773,0.359482,-0.0825993,0.877496,-0.190441,1.06484,0.379967,0.111988,-0.034108,0.103501,-6.80729,-1.0617,0.141904,-7.84802,0.938629,-0.0122741,0.359482,-0.0825993,0.877496
5566.94,0.979974,0.145456,5,63,0,-5563.58,-0.261074,0.958971,0.353825,0.129939,-0.0475397,-0.00614147,-3.84176,-1.09397,3.0337,-4.82865,0.975022,2.96557,0.366609,-0.0594622,0.878027,-0.261074,0.958971,0.353825,0.129939,-0.0475397,-0.00614147,-6.84176,-1.09397,0.0336969,-7.82865,0.975022,-0.0344328,0.366609,-0.0594622,0.878027
5567.12,0.903951,0.145456,5,31,0,-5561.74,-0.176286,1.24623,0.00207922,0.146507,-0.0510327,0.0391728,-3.76845,-1.12889,2.97453,-4.78497,0.968279,2.90877,0.382319,0.0810728,1.02384,-0.176286,1.24623,0.00207922,0.146507,-0.0510327,0.0391728,-6.76845,-1.12889,-0.0254739,-7.78497,0.968279,-0.0912251,0.382319,0.0810728,1.02384
5568.36,0.955448,0.145456,5,31,0,-5559.86,0.00734569,1.10866,-0.0150798,0.163366,-0.046139,0.0341133,-3.73255,-1.13455,3.04269,-4.80091,0.923539,2.9973,0.35424,-0.107643,0.85392,0.00734569,1.10866,-0.0150798,0.163366,-0.046139,0.0341133,-6.73255,-1.13455,0.0426908,-7.80091,0.923539,-0.00269783,0.35424,-0.107643,0.85392
5562.74,0.888982,0.145456,5,31,0,-5559,0.0323014,1.114,-0.0279399,0.118675,-0.0503174,0.0290067,-3.85548,-1.20929,3.10454,-4.83493,0.953236,2.93125,0.417722,0.14301,0.998754,0.0323014,1.114,-0.0279399,0.118675,-0.0503174,0.0290067,-6.85548,-1.20929,0.104535,-7.83493,0.953236,-0.0687474,0.417722,0.14301,0.998754
5562.09,0.996274,0.145456,5,31,0,-5557.69,-0.33222,1.04133,0.538933,0.117824,-0.0430423,0.0608746,-3.81979,-1.16247,3.06972,-4.82899,0.986548,2.96342,0.32757,-0.0913941,0.86503,-0.33222,1.04133,0.538933,0.117824,-0.0430423,0.0608746,-6.81979,-1.16247,0.0697239,-7.82899,0.986548,-0.0365774,0.32757,-0.0913941,0.86503
5563.43,0.983728,0.145456,5,31,0,-5556.71,-0.12566,1.03146,0.504393,0.1356,-0.080057,0.0102233,-3.7952,-1.14994,2.98539,-4.8315,0.964146,2.93737,0.401227,0.0385771,1.06584,-0.12566,1.03146,0.504393,0.1356,-0.080057,0.0102233,-6.7952,-1.14994,-0.0146074,-7.8315,0.964146,-0.062635,0.401227,0.0385771,1.06584
5568.69,0.984259,0.145456,5,31,0,-5560.78,-0.200098,1.23254,0.149303,0.0888147,-0.053759,0.0687611,-3.87842,-1.1572,3.11847,-4.85979,0.955763,2.98825,0.36172,-0.00354141,0.953199,-0.200098,1.23254,0.149303,0.0888147,-0.053759,0.0687611,-6.87842,-1.1572,0.118471,-7.85979,0.955763,-0.0117501,0.36172,-0.00354141,0.953199
5570.63,0.886623,0.145456,5,31,0,-5564.95,-0.134249,1.07985,0.245572,0.105113,-0.00676542,0.0796625,-3.83818,-1.0403,3.06217,-4.85974,1.05152,3.0049,0.37287,-0.0254682,0.953644,-0.134249,1.07985,0.245572,0.105113,-0.00676542,0.0796625,-6.83818,-1.0403,0.062167,-7.85974,1.05152,0.00490318,0.37287,-0.0254682,0.953644
5567.06,0.880426,0.145456,5,31,0,-5561.02,-0.0308522,0.917283,0.077318,0.11929,0.016668,0.102862,-3.81945,-1.0342,3.07773,-4.8818,1.05352,3.16727,0.394127,0.0592143,0.950244,-0.0308522,0.917283,0.077318,0.11929,0.016668,0.102862,-6.81945,-1.0342,0.0777347,-7.8818,1.05352,0.16727,0.394127,0.0592143,0.950244
5564.55,0.989694,0.145456,5,31,0,-5559.6,-0.0937263,1.28602,-0.10405,0.0641098,-0.0756573,0.160826,-3.94567,-1.16089,3.2747,-4.86035,0.918426,3.01,0.342456,-0.0588043,0.94161,-0.0937263,1.28602,-0.10405,0.0641098,-0.0756573,0.160826,-6.94567,-1.16089,0.274696,-7.86035,0.918426,0.0100049,0.342456,-0.0588043,0.94161
5566.65,0.976539,0.145456,5,31,0,-5557.78,-0.172507,1.02137,0.476774,0.112741,0.0903338,0.0649766,-3.83407,-0.869002,2.97844,-4.86655,1.16149,3.05705,0.391586,0.00144901,0.973278,-0.172507,1.02137,0.476774,0.112741,0.0903338,0.0649766,-6.83407,-0.869002,-0.0215588,-7.86655,1.16149,0.0570478,0.391586,0.00144901,0.973278
5567.95,0.903162,0.145456,5,63,0,-5557.56,-0.0145362,1.25591,-0.157321,0.0877009,-0.0741425,0.0914957,-3.88664,-1.11381,3.12859,-4.90925,0.914536,3.10937,0.389009,0.0295944,0.924023,-0.0145362,1.25591,-0.157321,0.0877009,-0.0741425,0.0914957,-6.88664,-1.11381,0.128586,-7.90925,0.914536,0.109374,0.389009,0.0295944,0.924023
5569.72,0.9973,0.145456,5,63,0,-5565.39,-0.0927504,1.08197,0.370774,0.126704,-0.0195024,0.0456034,-3.84426,-1.06602,3.1446,-4.83096,0.958856,2.94065,0.386936,0.0467006,0.961258,-0.0927504,1.08197,0.370774,0.126704,-0.0195024,0.0456034,-6.84426,-1.06602,0.144602,-7.83096,0.958856,-0.0593482,0.386936,0.0467006,0.961258
5567.65,0.822327,0.145456,4,31,0,-5562.36,-0.0949851,1.11138,0.288584,0.129233,-0.00888665,0.0496864,-3.87648,-1.06806,3.13306,-4.81095,1.05422,2.96753,0.349393,-0.0186211,1.03869,-0.0949851,1.11138,0.288584,0.129233,-0.00888665,0.0496864,-6.87648,-1.06806,0.133056,-7.81095,1.05422,-0.0324737,0.349393,-0.0186211,1.03869
5562.81,0.844018,0.145456,5,31,0,-5556.78,0.266873,1.19484,-0.490383,0.107141,-0.0151846,0.00944398,-3.8117,-1.06317,2.9484,-4.8625,1.02581,2.97654,0.414753,0.0152022,0.912181,0.266873,1.19484,-0.490383,0.107141,-0.0151846,0.00944398,-6.8117,-1.06317,-0.0516014,-7.8625,1.02581,-0.0234585,0.414753,0.0152022,0.912181
5566.63,0.914689,0.145456,5,31,0,-5555.93,-0.103828,1.03918,0.167647,0.12169,-0.0298335,0.113323,-3.84835,-1.12132,3.27506,-4.82298,1.01835,3.04129,0.331571,-0.0622443,1.00905,-0.103828,1.03918,0.167647,0.12169,-0.0298335,0.113323,-6.84835,-1.12132,0.275058,-7.82298,1.01835,0.0412912,0.331571,-0.0622443,1.00905
5566.46,0.882692,0.145456,5,31,0,-5559.44,-0.218807,1.07717,0.188514,0.101311,-0.0592131,0.109126,-3.84257,-1.10129,3.15836,-4.86169,0.921491,3.10335,0.313564,-0.0851924,0.945109,-0.218807,1.07717,0.188514,0.101311,-0.0592131,0.109126,-6.84257,-1.10129,0.15836,-7.86169,0.921491,0.103349,0.313564,-0.0851924,0.945109
5566.16,0.737607,0.145456,4,15,0,-5558.33,-0.137158,1.2117,0.260748,0.0999805,-0.05044,0.0474579,-3.87996,-1.14062,3.1725,-4.84808,0.963882,2.99868,0.370683,-0.0422183,0.946911,-0.137158,1.2117,0.260748,0.0999805,-0.05044,0.0474579,-6.87996,-1.14062,0.1725,-7.84808,0.963882,-0.00131702,0.370683,-0.0422183,0.946911
5568.71,0.953949,0.145456,5,63,0,-5561.13,-0.192512,0.994373,0.163574,0.172975,0.013456,-0.0397126,-3.74033,-1.04293,2.91641,-4.79224,1.06282,2.89785,0.379043,0.00136111,0.96885,-0.192512,0.994373,0.163574,0.172975,0.013456,-0.0397126,-6.74033,-1.04293,-0.0835855,-7.79224,1.06282,-0.102148,0.379043,0.00136111,0.96885
5568.12,0.951654,0.145456,4,31,0,-5561.31,0.0144913,1.01994,0.0659293,0.140274,-0.0062436,0.041043,-3.75893,-0.983069,2.97872,-4.83179,0.97188,2.96844,0.339143,-0.0614902,0.958168,0.0144913,1.01994,0.0659293,0.140274,-0.0062436,0.041043,-6.75893,-0.983069,-0.0212833,-7.83179,0.97188,-0.031561,0.339143,-0.0614902,0.958168
5565.6,0.872482,0.145456,5,47,0,-5555.9,-0.195492,1.23175,0.230703,0.179651,-0.0344725,-0.0829331,-3.72924,-1.01352,2.84038,-4.80239,0.895999,2.80623,0.37457,0.0299349,0.977017,-0.195492,1.23175,0.230703,0.179651,-0.0344725,-0.0829331,-6.72924,-1.01352,-0.159624,-7.80239,0.895999,-0.19377,0.37457,0.0299349,0.977017
5567.82,0.989347,0.145456,5,47,0,-5561.04,-0.0832906,1.10158,0.111873,0.122717,-0.0292856,0.125822,-3.83258,-1.05217,3.2007,-4.83858,0.916842,3.0803,0.328111,-0.0342561,0.957409,-0.0832906,1.10158,0.111873,0.122717,-0.0292856,0.125822,-6.83258,-1.05217,0.200703,-7.83858,0.916842,0.0802987,0.328111,-0.0342561,0.957409
5566.97,0.906699,0.145456,4,15,0,-5562.08,-0.0917224,0.931926,0.365234,0.120945,-0.0566833,0.123838,-3.83271,-1.21854,3.20783,-4.84098,0.973233,3.07877,0.36569,0.00544144,0.957846,-0.0917224,0.931926,0.365234,0.120945,-0.0566833,0.123838,-6.83271,-1.21854,0.207834,-7.84098,0.973233,0.0787734,0.36569,0.00544144,0.957846
5566.16,0.954051,0.145456,4,31,0,-5559.13,-0.144648,1.03231,0.0334756,0.113734,-0.0479459,0.064385,-3.81665,-1.06879,3.07713,-4.86157,0.891149,2.99529,0.384668,-0.1021,0.836023,-0.144648,1.03231,0.0334756,0.113734,-0.0479459,0.064385,-6.81665,-1.06879,0.0771347,-7.86157,0.891149,-0.00470875,0.384668,-0.1021,0.836023
5569.82,0.925476,0.145456,5,31,0,-5561.87,-0.114882,0.990512,0.0441059,0.117017,-0.0452443,0.0545895,-3.83484,-1.07176,3.08242,-4.85227,0.964907,3.03297,0.366842,-0.0576112,0.898153,-0.114882,0.990512,0.0441059,0.117017,-0.0452443,0.0545895,-6.83484,-1.07176,0.0824248,-7.85227,0.964907,0.0329738,0.366842,-0.0576112,0.898153
5566.95,0.943635,0.145456,5,31,0,-5562.3,0.18407,1.10346,-0.0886378,0.142766,-0.0527345,0.0786569,-3.81088,-1.13133,3.1468,-4.79378,0.948381,2.96668,0.400476,0.078856,0.974086,0.18407,1.10346,-0.0886378,0.142766,-0.0527345,0.0786569,-6.81088,-1.13133,0.1468,-7.79378,0.948381,-0.0333231,0.400476,0.078856,0.974086
5565.37,0.862817,0.145456,5,31,0,-5555.05,0.0534448,1.05065,-0.234042,0.129335,-0.0713861,0.0340144,-3.80859,-1.10206,2.98049,-4.82101,0.905381,2.96614,0.310664,-0.111926,0.92594,0.0534448,1.05065,-0.234042,0.129335,-0.0713861,0.0340144,-6.80859,-1.10206,-0.0195125,-7.82101,0.905381,-0.0338576,0.310664,-0.111926,0.92594
