# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=18011996
# chain_id=4
# iter=600
# warmup=200
# save_warmup=1
# thin=1
# refresh=10
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=Simulations/simulation_2/chain_data_nngp_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa_beta_mu.1.1,alfa_beta_mu.1.2,alfa_beta_mu.1.3,alfa_beta_sigma.1.1,alfa_beta_sigma.1.2,alfa_beta_sigma.1.3,alfa_beta_lambda_1.1.1,alfa_beta_lambda_1.1.2,alfa_beta_lambda_1.1.3,alfa_beta_lambda_2.1.1,alfa_beta_lambda_2.1.2,alfa_beta_lambda_2.1.3,alfa_beta_theta.1.1,alfa_beta_theta.1.2,alfa_beta_theta.1.3,beta_mu.1.1,beta_mu.1.2,beta_mu.1.3,beta_sigma.1.1,beta_sigma.1.2,beta_sigma.1.3,beta_lambda_1.1.1,beta_lambda_1.1.2,beta_lambda_1.1.3,beta_lambda_2.1.1,beta_lambda_2.1.2,beta_lambda_2.1.3,beta_theta.1.1,beta_theta.1.2,beta_theta.1.3
5556.99,0.979457,0.139941,5,31,0,-5547.54,0.284186,1.1683,-0.481401,0.0783931,0.008778,0.066877,-3.90226,-0.941029,3.06,-4.90097,1.05193,2.92827,0.299995,-0.0789559,1.11817,0.284186,1.1683,-0.481401,0.0783931,0.008778,0.066877,-6.90226,-0.941029,0.0599987,-7.90097,1.05193,-0.071726,0.299995,-0.0789559,1.11817
5565.15,0.943043,0.139941,5,31,0,-5551.2,0.0545938,0.92765,-0.0275032,0.0960734,0.0496528,0.00287403,-3.87797,-0.899355,2.9388,-4.87765,1.07757,2.98254,0.333618,0.0298192,1.00291,0.0545938,0.92765,-0.0275032,0.0960734,0.0496528,0.00287403,-6.87797,-0.899355,-0.0611957,-7.87765,1.07757,-0.0174636,0.333618,0.0298192,1.00291
5562.36,0.819066,0.139941,5,31,0,-5551.94,-0.158442,1.2409,0.402438,0.0957919,-0.0798962,0.134747,-3.89322,-1.15626,3.23581,-4.86195,0.869501,2.99419,0.400659,0.145312,1.16714,-0.158442,1.2409,0.402438,0.0957919,-0.0798962,0.134747,-6.89322,-1.15626,0.235814,-7.86195,0.869501,-0.0058103,0.400659,0.145312,1.16714
5566.55,0.975733,0.139941,5,31,0,-5553.91,-0.318834,1.08563,0.287968,0.0991481,-0.0464753,0.125256,-3.89364,-1.12535,3.20944,-4.85862,0.935075,3.06802,0.396504,0.0910279,0.985515,-0.318834,1.08563,0.287968,0.0991481,-0.0464753,0.125256,-6.89364,-1.12535,0.209441,-7.85862,0.935075,0.0680229,0.396504,0.0910279,0.985515
5566.44,0.93406,0.139941,6,63,0,-5562.9,-0.0432123,1.07608,-0.297585,0.085749,-0.00626124,0.0511195,-3.89745,-1.01791,3.08725,-4.90859,1.00097,2.99244,0.35822,0.0186427,1.02686,-0.0432123,1.07608,-0.297585,0.085749,-0.00626124,0.0511195,-6.89745,-1.01791,0.0872461,-7.90859,1.00097,-0.00755628,0.35822,0.0186427,1.02686
5566.74,0.760595,0.139941,4,31,0,-5553.07,-0.00616527,1.02213,0.0167217,0.0620733,-0.00409022,0.0622679,-3.90937,-1.00593,3.04159,-4.91724,0.985101,3.05459,0.40437,0.102857,1.01321,-0.00616527,1.02213,0.0167217,0.0620733,-0.00409022,0.0622679,-6.90937,-1.00593,0.0415889,-7.91724,0.985101,0.0545874,0.40437,0.102857,1.01321
5567.71,0.99626,0.139941,5,31,0,-5561.81,-0.0361204,1.08874,0.0935301,0.0815555,-0.0257088,0.186678,-3.93813,-1.11485,3.35352,-4.91259,1.00391,3.18228,0.378438,-0.0554852,0.890187,-0.0361204,1.08874,0.0935301,0.0815555,-0.0257088,0.186678,-6.93813,-1.11485,0.353515,-7.91259,1.00391,0.182278,0.378438,-0.0554852,0.890187
5569.27,0.986579,0.139941,5,31,0,-5564.95,-0.114391,1.13827,0.22531,0.0950504,-0.00884652,0.0362631,-3.85942,-0.981592,3.03314,-4.88256,0.967855,2.9123,0.376753,0.0354124,1.04431,-0.114391,1.13827,0.22531,0.0950504,-0.00884652,0.0362631,-6.85942,-0.981592,0.0331404,-7.88256,0.967855,-0.0877044,0.376753,0.0354124,1.04431
5569.88,0.760755,0.139941,5,31,0,-5563.5,0.0166779,1.10708,0.128217,0.127467,-0.0304399,0.0615566,-3.83627,-1.09281,3.14053,-4.85568,1.0065,3.04605,0.365173,-0.0614211,0.935903,0.0166779,1.10708,0.128217,0.127467,-0.0304399,0.0615566,-6.83627,-1.09281,0.14053,-7.85568,1.0065,0.0460522,0.365173,-0.0614211,0.935903
5568.34,0.599315,0.139941,6,63,0,-5557.48,-0.107365,1.21846,0.251688,0.206058,-0.019993,-0.041344,-3.68535,-1.10055,2.90423,-4.75365,0.960417,2.87995,0.394747,-0.0193817,0.90517,-0.107365,1.21846,0.251688,0.206058,-0.019993,-0.041344,-6.68535,-1.10055,-0.0957704,-7.75365,0.960417,-0.120048,0.394747,-0.0193817,0.90517
5566.55,0.863762,0.139941,5,31,0,-5562.87,-0.137763,1.1821,0.162883,0.176137,-0.0402375,-0.0748589,-3.72811,-1.1613,2.91542,-4.756,0.934782,2.80819,0.342786,-0.0329384,0.937209,-0.137763,1.1821,0.162883,0.176137,-0.0402375,-0.0748589,-6.72811,-1.1613,-0.0845846,-7.756,0.934782,-0.191809,0.342786,-0.0329384,0.937209
5566.6,0.650293,0.139941,5,31,0,-5555.97,-0.14938,1.18722,0.0424208,0.196164,-0.0255029,-0.0253383,-3.70404,-1.03654,2.86086,-4.75144,1.01791,2.9337,0.372134,-0.0175062,0.973707,-0.14938,1.18722,0.0424208,0.196164,-0.0255029,-0.0253383,-6.70404,-1.03654,-0.139136,-7.75144,1.01791,-0.066304,0.372134,-0.0175062,0.973707
5569.9,0.995608,0.139941,5,31,0,-5561.72,-0.0604289,1.09139,0.0273039,0.130885,0.00903684,-0.0408784,-3.8375,-0.953838,2.91131,-4.81465,1.02944,2.83803,0.361434,-0.0317303,0.99947,-0.0604289,1.09139,0.0273039,0.130885,0.00903684,-0.0408784,-6.8375,-0.953838,-0.0886895,-7.81465,1.02944,-0.161965,0.361434,-0.0317303,0.99947
5570.11,0.90045,0.139941,5,31,0,-5566.46,-0.127279,1.18484,0.200499,0.137485,-0.054109,0.0893216,-3.76569,-1.16511,3.05836,-4.83249,0.940845,3.0473,0.383559,0.00243375,0.927919,-0.127279,1.18484,0.200499,0.137485,-0.054109,0.0893216,-6.76569,-1.16511,0.0583583,-7.83249,0.940845,0.0473032,0.383559,0.00243375,0.927919
5566.1,0.856649,0.139941,5,63,0,-5561.43,0.00935843,1.04775,0.187908,0.16312,-0.00381062,-0.0542817,-3.78364,-0.99083,2.91579,-4.79795,1.03242,2.7748,0.413381,-0.0192825,0.948021,0.00935843,1.04775,0.187908,0.16312,-0.00381062,-0.0542817,-6.78364,-0.99083,-0.0842112,-7.79795,1.03242,-0.225203,0.413381,-0.0192825,0.948021
5565.68,0.931851,0.139941,5,31,0,-5560.18,0.0232848,1.09726,-0.0324904,0.153492,0.082117,0.00694565,-3.73769,-0.924719,2.85719,-4.78441,1.1292,2.93028,0.304439,-0.0646623,1.00622,0.0232848,1.09726,-0.0324904,0.153492,0.082117,0.00694565,-6.73769,-0.924719,-0.142809,-7.78441,1.1292,-0.0697242,0.304439,-0.0646623,1.00622
5566.13,0.961928,0.139941,4,15,0,-5562.51,0.0235025,1.11466,0.0136891,0.15814,0.0802263,-0.0186577,-3.73898,-0.902581,2.8834,-4.79384,1.13874,2.92858,0.296268,-0.0536603,1.00354,0.0235025,1.11466,0.0136891,0.15814,0.0802263,-0.0186577,-6.73898,-0.902581,-0.116599,-7.79384,1.13874,-0.0714245,0.296268,-0.0536603,1.00354
5564.6,0.898499,0.139941,5,31,0,-5560.43,-0.00191527,0.961351,-0.0464217,0.172163,0.0766997,0.00100945,-3.78205,-0.972793,3.02394,-4.74007,1.14366,2.85017,0.353788,-0.00799741,0.993262,-0.00191527,0.961351,-0.0464217,0.172163,0.0766997,0.00100945,-6.78205,-0.972793,0.0239354,-7.74007,1.14366,-0.149833,0.353788,-0.00799741,0.993262
5564.82,0.949887,0.139941,5,31,0,-5558.36,-0.21015,1.15912,0.0101599,0.132501,-0.00333554,0.00851607,-3.78144,-1.00225,2.85282,-4.85923,1.04691,2.97642,0.36635,0.0328943,1.05575,-0.21015,1.15912,0.0101599,0.132501,-0.00333554,0.00851607,-6.78144,-1.00225,-0.147185,-7.85923,1.04691,-0.0235793,0.36635,0.0328943,1.05575
5564.88,0.793426,0.139941,4,31,0,-5553.32,-0.138393,1.12091,0.275332,0.0997401,0.0117801,0.0547417,-3.78414,-0.958402,2.94638,-4.88084,1.02673,3.00216,0.354804,-0.00915672,0.940845,-0.138393,1.12091,0.275332,0.0997401,0.0117801,0.0547417,-6.78414,-0.958402,-0.0536167,-7.88084,1.02673,0.00215662,0.354804,-0.00915672,0.940845
5566.06,0.999219,0.139941,5,31,0,-5560.92,-0.0777276,1.1223,0.303179,0.128007,0.00423961,-0.016928,-3.83942,-1.03475,2.9471,-4.86587,1.02871,3.03299,0.366982,-0.0669776,0.919716,-0.0777276,1.1223,0.303179,0.128007,0.00423961,-0.016928,-6.83942,-1.03475,-0.0529033,-7.86587,1.02871,0.032988,0.366982,-0.0669776,0.919716
5567.63,0.994337,0.139941,4,31,0,-5559.41,0.00795586,0.948926,-0.0726575,0.130845,-0.0177704,0.102522,-3.76591,-1.04546,3.09638,-4.84041,1.00076,3.06066,0.366082,-0.0489542,0.939575,0.00795586,0.948926,-0.0726575,0.130845,-0.0177704,0.102522,-6.76591,-1.04546,0.0963842,-7.84041,1.00076,0.0606569,0.366082,-0.0489542,0.939575
5567.71,0.986564,0.139941,5,31,0,-5563.34,-0.0504126,0.952671,0.118749,0.126283,-0.019657,0.0556454,-3.82763,-1.03833,3.10606,-4.81089,0.994541,2.86911,0.335924,0.0353982,1.09018,-0.0504126,0.952671,0.118749,0.126283,-0.019657,0.0556454,-6.82763,-1.03833,0.106064,-7.81089,0.994541,-0.13089,0.335924,0.0353982,1.09018
5566.01,0.874872,0.139941,5,31,0,-5558.88,-0.205745,1.18075,0.352758,0.095159,0.0180697,0.17247,-3.83402,-0.983623,3.14752,-4.86725,1.05045,3.19036,0.401452,-0.0353186,0.834283,-0.205745,1.18075,0.352758,0.095159,0.0180697,0.17247,-6.83402,-0.983623,0.147521,-7.86725,1.05045,0.190359,0.401452,-0.0353186,0.834283
5567.02,0.999542,0.139941,5,31,0,-5562.66,0.0899197,1.04077,-0.132446,0.100882,-0.0996822,0.0679321,-3.89449,-1.16049,3.20585,-4.85911,0.847288,2.91953,0.351813,0.00776783,1.00964,0.0899197,1.04077,-0.132446,0.100882,-0.0996822,0.0679321,-6.89449,-1.16049,0.205849,-7.85911,0.847288,-0.0804707,0.351813,0.00776783,1.00964
5566.12,0.969915,0.139941,5,63,0,-5559.62,-0.24292,1.15195,0.350694,0.214399,-0.0197613,-0.0103288,-3.68477,-1.09379,2.98051,-4.72367,1.03419,2.94884,0.416595,-0.0363747,0.854309,-0.24292,1.15195,0.350694,0.214399,-0.0197613,-0.0103288,-6.68477,-1.09379,-0.0194851,-7.72367,1.03419,-0.051162,0.416595,-0.0363747,0.854309
5561.12,0.799997,0.139941,5,63,0,-5552.03,0.300115,0.906211,-0.0978856,0.156257,0.014212,-0.0367276,-3.79671,-1.02209,2.93955,-4.80595,1.03894,2.81642,0.307547,-0.0347994,1.07297,0.300115,0.906211,-0.0978856,0.156257,0.014212,-0.0367276,-6.79671,-1.02209,-0.0604538,-7.80595,1.03894,-0.183575,0.307547,-0.0347994,1.07297
5556.23,0.997419,0.139941,5,31,0,-5549.28,-0.145725,1.40267,0.646508,0.0673421,-0.0222726,0.204061,-3.89244,-1.04133,3.32113,-4.94212,0.960339,3.22936,0.463891,-0.0230881,0.808903,-0.145725,1.40267,0.646508,0.0673421,-0.0222726,0.204061,-6.89244,-1.04133,0.321135,-7.94212,0.960339,0.229363,0.463891,-0.0230881,0.808903
5554.47,0.983564,0.139941,5,31,0,-5548.04,0.401549,0.841943,-0.279267,0.100692,-0.0161121,0.0884805,-3.9436,-1.06552,3.19908,-4.86508,1.03628,3.09237,0.314158,0.00444844,1.02109,0.401549,0.841943,-0.279267,0.100692,-0.0161121,0.0884805,-6.9436,-1.06552,0.19908,-7.86508,1.03628,0.0923726,0.314158,0.00444844,1.02109
5564.13,0.995687,0.139941,5,31,0,-5546.86,-0.325495,1.24122,0.375899,0.153864,0.0448837,0.0425374,-3.76741,-1.00782,3.08237,-4.83723,1.07351,3.0699,0.338953,-0.0471029,0.93414,-0.325495,1.24122,0.375899,0.153864,0.0448837,0.0425374,-6.76741,-1.00782,0.082365,-7.83723,1.07351,0.0698961,0.338953,-0.0471029,0.93414
5565.81,0.988704,0.139941,5,31,0,-5558.37,0.0112038,1.04203,0.102855,0.110156,0.0161559,-0.0714367,-3.90818,-0.928081,2.94264,-4.85867,1.02819,2.79866,0.374337,-0.00999105,1.02572,0.0112038,1.04203,0.102855,0.110156,0.0161559,-0.0714367,-6.90818,-0.928081,-0.0573648,-7.85867,1.02819,-0.20134,0.374337,-0.00999105,1.02572
5558.95,0.901436,0.139941,5,63,0,-5556.12,-0.0948589,1.17139,0.247793,0.0911575,-0.0785904,0.243725,-3.83627,-1.17859,3.2437,-4.91033,0.944535,3.39274,0.373399,-0.0422161,0.918848,-0.0948589,1.17139,0.247793,0.0911575,-0.0785904,0.243725,-6.83627,-1.17859,0.243703,-7.91033,0.944535,0.392738,0.373399,-0.0422161,0.918848
5557.87,0.902118,0.139941,5,31,0,-5550.4,-0.0520466,1.21947,0.187912,0.0932042,-0.0899626,0.235063,-3.83305,-1.15661,3.24799,-4.90688,0.943051,3.39857,0.373687,-0.010048,0.881872,-0.0520466,1.21947,0.187912,0.0932042,-0.0899626,0.235063,-6.83305,-1.15661,0.247992,-7.90688,0.943051,0.398573,0.373687,-0.010048,0.881872
5564.49,0.998857,0.139941,5,31,0,-5547.48,0.04787,1.01025,0.10161,0.0348584,-0.0419488,0.132885,-3.9727,-1.09894,3.12211,-4.94808,0.927548,3.10132,0.401485,0.0273037,0.939208,0.04787,1.01025,0.10161,0.0348584,-0.0419488,0.132885,-6.9727,-1.09894,0.122115,-7.94808,0.927548,0.101323,0.401485,0.0273037,0.939208
5564.07,0.977922,0.139941,5,63,0,-5558.11,-0.183239,0.996241,0.330895,0.13954,-0.0254244,0.170624,-3.81086,-1.0547,3.31307,-4.82737,1.0096,3.18352,0.353833,-0.05398,0.943012,-0.183239,0.996241,0.330895,0.13954,-0.0254244,0.170624,-6.81086,-1.0547,0.313068,-7.82737,1.0096,0.183519,0.353833,-0.05398,0.943012
5563.53,0.994714,0.139941,5,31,0,-5553.49,-0.0552878,0.85619,0.297279,0.106966,-0.0232788,-0.0418067,-3.88845,-1.02678,2.95684,-4.88085,0.987398,2.85936,0.43212,-0.0752323,0.848544,-0.0552878,0.85619,0.297279,0.106966,-0.0232788,-0.0418067,-6.88845,-1.02678,-0.0431623,-7.88085,0.987398,-0.140637,0.43212,-0.0752323,0.848544
5570.69,0.853574,0.139941,4,31,0,-5551.37,-0.100555,1.25883,0.0612792,0.158402,-0.0118381,-0.0152185,-3.77829,-1.0384,2.95055,-4.77717,0.969298,2.86692,0.362798,0.0339474,1.01279,-0.100555,1.25883,0.0612792,0.158402,-0.0118381,-0.0152185,-6.77829,-1.0384,-0.049454,-7.77717,0.969298,-0.133082,0.362798,0.0339474,1.01279
5569.08,0.905951,0.139941,5,31,0,-5566.69,-0.100032,1.2668,0.0251789,0.179906,-0.0154038,-0.0636819,-3.77398,-1.04433,2.98501,-4.77482,0.998789,2.84712,0.373968,0.0237985,1.00808,-0.100032,1.2668,0.0251789,0.179906,-0.0154038,-0.0636819,-6.77398,-1.04433,-0.0149927,-7.77482,0.998789,-0.152878,0.373968,0.0237985,1.00808
5569.69,0.979453,0.139941,4,15,0,-5564.09,-0.116544,1.20693,0.278889,0.149306,-0.00551213,-0.0533312,-3.8123,-1.01483,2.96508,-4.78246,0.984215,2.79052,0.365281,0.0546214,1.05278,-0.116544,1.20693,0.278889,0.149306,-0.00551213,-0.0533312,-6.8123,-1.01483,-0.0349196,-7.78246,0.984215,-0.209481,0.365281,0.0546214,1.05278
5567.3,0.972465,0.139941,5,31,0,-5563.31,0.0260462,1.10059,0.0969577,0.107774,-0.0149363,0.135709,-3.90259,-1.06616,3.26465,-4.827,1.04022,3.0295,0.384222,-0.0641959,0.91452,0.0260462,1.10059,0.0969577,0.107774,-0.0149363,0.135709,-6.90259,-1.06616,0.264652,-7.827,1.04022,0.0294976,0.384222,-0.0641959,0.91452
5568.11,0.971952,0.139941,5,63,0,-5558.61,-0.0928112,1.09946,0.295763,0.167486,0.0305488,-0.122352,-3.73115,-0.957164,2.72808,-4.79231,1.05883,2.78163,0.396141,0.0429094,0.982604,-0.0928112,1.09946,0.295763,0.167486,0.0305488,-0.122352,-6.73115,-0.957164,-0.271918,-7.79231,1.05883,-0.218366,0.396141,0.0429094,0.982604
5565.81,0.960021,0.139941,6,63,0,-5559.24,-0.145571,1.22799,-0.0262249,0.185231,-0.118651,0.0347575,-3.70618,-1.27216,3.01506,-4.76171,0.896259,3.01004,0.3479,-0.0169634,0.945475,-0.145571,1.22799,-0.0262249,0.185231,-0.118651,0.0347575,-6.70618,-1.27216,0.015056,-7.76171,0.896259,0.0100364,0.3479,-0.0169634,0.945475
5565.32,0.884231,0.139941,5,31,0,-5558.7,-0.0846521,1.35736,0.151676,0.153539,-0.0836765,-0.0556614,-3.80738,-1.16105,2.92778,-4.78978,0.865342,2.85597,0.323482,-0.00857181,1.00684,-0.0846521,1.35736,0.151676,0.153539,-0.0836765,-0.0556614,-6.80738,-1.16105,-0.0722186,-7.78978,0.865342,-0.144026,0.323482,-0.00857181,1.00684
5565,0.971374,0.139941,5,31,0,-5559.91,0.0724183,0.949778,0.0626966,0.157797,0.0712526,0.0144981,-3.80359,-0.87986,2.99608,-4.82317,1.09687,2.986,0.423069,0.0340888,0.970153,0.0724183,0.949778,0.0626966,0.157797,0.0712526,0.0144981,-6.80359,-0.87986,-0.00391857,-7.82317,1.09687,-0.0140031,0.423069,0.0340888,0.970153
5559.59,0.923636,0.139941,5,31,0,-5556.43,-0.0394749,1.00738,-0.0571226,0.141328,0.10964,0.0781076,-3.78104,-0.937586,2.9557,-4.80439,1.21562,3.03026,0.40356,0.0987742,1.03219,-0.0394749,1.00738,-0.0571226,0.141328,0.10964,0.0781076,-6.78104,-0.937586,-0.0442981,-7.80439,1.21562,0.0302574,0.40356,0.0987742,1.03219
5560.27,0.830723,0.139941,5,31,0,-5551.07,0.121488,1.23665,-0.116804,0.151967,0.10698,-0.00689624,-3.81788,-0.81268,3.00448,-4.81622,1.11165,2.94036,0.392232,0.106857,1.10428,0.121488,1.23665,-0.116804,0.151967,0.10698,-0.00689624,-6.81788,-0.81268,0.00447598,-7.81622,1.11165,-0.0596414,0.392232,0.106857,1.10428
5566.11,0.916653,0.139941,5,31,0,-5552.26,0.0103685,0.967833,0.120004,0.143597,-0.100365,-0.0259462,-3.77275,-1.14755,2.91883,-4.81746,0.866377,2.90225,0.358816,0.0778161,1.00384,0.0103685,0.967833,0.120004,0.143597,-0.100365,-0.0259462,-6.77275,-1.14755,-0.081166,-7.81746,0.866377,-0.0977459,0.358816,0.0778161,1.00384
5569.1,0.972726,0.139941,4,15,0,-5560.62,-0.0641621,1.14414,0.076248,0.124794,-0.0670083,0.00500152,-3.7935,-1.16447,2.95578,-4.81079,0.933989,2.87087,0.387184,0.0269575,0.957109,-0.0641621,1.14414,0.076248,0.124794,-0.0670083,0.00500152,-6.7935,-1.16447,-0.0442234,-7.81079,0.933989,-0.129126,0.387184,0.0269575,0.957109
5568.36,0.941801,0.139941,5,31,0,-5562.9,-0.233236,1.04762,0.445995,0.13984,-0.0278266,0.057571,-3.79773,-1.13505,3.14256,-4.83288,0.991992,3.04825,0.373015,-0.0580636,0.887817,-0.233236,1.04762,0.445995,0.13984,-0.0278266,0.057571,-6.79773,-1.13505,0.14256,-7.83288,0.991992,0.0482494,0.373015,-0.0580636,0.887817
5565.88,0.895604,0.139941,5,63,0,-5558.9,-0.0880661,1.34802,0.0112166,0.177431,-0.0801979,0.0373585,-3.74167,-1.18413,3.10428,-4.77766,0.913173,2.92247,0.345202,0.101278,1.09859,-0.0880661,1.34802,0.0112166,0.177431,-0.0801979,0.0373585,-6.74167,-1.18413,0.104279,-7.77766,0.913173,-0.0775292,0.345202,0.101278,1.09859
5565.63,0.779386,0.139941,5,31,0,-5560.02,-0.117468,1.34552,0.0861175,0.177808,-0.0752668,0.019868,-3.76552,-1.17468,3.08739,-4.75994,0.918314,2.94363,0.33497,0.0679279,1.12904,-0.117468,1.34552,0.0861175,0.177808,-0.0752668,0.019868,-6.76552,-1.17468,0.0873947,-7.75994,0.918314,-0.0563728,0.33497,0.0679279,1.12904
5561.82,0.856178,0.139941,5,31,0,-5551.53,-0.0160483,1.16233,-0.0249398,0.147345,-0.0954335,0.0478568,-3.7551,-1.24739,2.98384,-4.81946,0.944482,3.03252,0.480812,0.0859635,0.882001,-0.0160483,1.16233,-0.0249398,0.147345,-0.0954335,0.0478568,-6.7551,-1.24739,-0.0161579,-7.81946,0.944482,0.0325212,0.480812,0.0859635,0.882001
5561.03,0.997982,0.139941,5,63,0,-5553.26,-0.0835208,1.39493,0.357674,0.107588,-0.0564044,0.118484,-3.85944,-1.16199,3.23314,-4.83749,1.00199,3.03164,0.309672,-0.169829,0.890171,-0.0835208,1.39493,0.357674,0.107588,-0.0564044,0.118484,-6.85944,-1.16199,0.233136,-7.83749,1.00199,0.0316409,0.309672,-0.169829,0.890171
5557.5,0.92383,0.139941,5,31,0,-5548.44,0.164817,0.804295,0.139091,0.0938988,-0.00945795,0.0812371,-3.95574,-1.03081,3.24193,-4.91082,0.987198,3.13242,0.454038,0.130739,0.957898,0.164817,0.804295,0.139091,0.0938988,-0.00945795,0.0812371,-6.95574,-1.03081,0.241927,-7.91082,0.987198,0.132418,0.454038,0.130739,0.957898
5564.73,0.948368,0.139941,4,15,0,-5551.14,0.00714647,0.813388,0.183035,0.0782387,-0.00411859,0.166713,-3.89968,-1.04903,3.25676,-4.87772,0.946683,3.10513,0.423138,0.0695257,0.941379,0.00714647,0.813388,0.183035,0.0782387,-0.00411859,0.166713,-6.89968,-1.04903,0.256764,-7.87772,0.946683,0.105131,0.423138,0.0695257,0.941379
5566.8,0.885985,0.139941,5,31,0,-5558.64,-0.0569111,1.3829,0.154332,0.0936201,0.0303184,0.00840434,-3.90284,-0.921554,3.01404,-4.88906,1.06547,2.95141,0.340243,-0.00234014,1.0197,-0.0569111,1.3829,0.154332,0.0936201,0.0303184,0.00840434,-6.90284,-0.921554,0.0140447,-7.88906,1.06547,-0.0485905,0.340243,-0.00234014,1.0197
5563.69,0.809253,0.139941,4,15,0,-5560.1,-0.124483,1.40607,0.187693,0.0857134,0.0675545,0.00522476,-3.91006,-0.913188,2.95175,-4.89503,1.06634,2.94995,0.347843,0.0137677,1.0373,-0.124483,1.40607,0.187693,0.0857134,0.0675545,0.00522476,-6.91006,-0.913188,-0.0482457,-7.89503,1.06634,-0.0500516,0.347843,0.0137677,1.0373
5564.92,0.993752,0.139941,5,31,0,-5559.8,-0.111715,1.34803,0.269192,0.0771757,0.0203879,0.0276276,-3.89618,-0.886641,2.94948,-4.90364,1.04774,2.96649,0.354953,0.0108699,1.02397,-0.111715,1.34803,0.269192,0.0771757,0.0203879,0.0276276,-6.89618,-0.886641,-0.0505199,-7.90364,1.04774,-0.0335057,0.354953,0.0108699,1.02397
5564.22,0.984541,0.139941,5,31,0,-5558.25,0.122437,0.849368,-0.0986368,0.107151,-0.0172845,0.184369,-3.86592,-1.11757,3.33865,-4.87917,0.964464,3.19678,0.422675,-0.0322963,0.84521,0.122437,0.849368,-0.0986368,0.107151,-0.0172845,0.184369,-6.86592,-1.11757,0.338651,-7.87917,0.964464,0.196776,0.422675,-0.0322963,0.84521
5568.18,0.976538,0.139941,5,63,0,-5558.97,-0.108212,0.995385,0.133133,0.150249,-0.0873662,0.0758549,-3.77557,-1.22181,3.14656,-4.81431,0.870777,3.02746,0.358043,0.0191125,1.01524,-0.108212,0.995385,0.133133,0.150249,-0.0873662,0.0758549,-6.77557,-1.22181,0.146563,-7.81431,0.870777,0.0274594,0.358043,0.0191125,1.01524
5563.24,0.961289,0.139941,5,31,0,-5561.35,0.0361907,0.944135,0.293642,0.125283,-0.14115,0.0876396,-3.80608,-1.29596,3.0691,-4.83848,0.790679,3.04607,0.404759,0.0813093,0.983874,0.0361907,0.944135,0.293642,0.125283,-0.14115,0.0876396,-6.80608,-1.29596,0.0690987,-7.83848,0.790679,0.0460657,0.404759,0.0813093,0.983874
5568.13,0.99815,0.139941,5,31,0,-5560.21,-0.0368496,1.24869,0.185745,0.113168,0.0470367,0.0559072,-3.84613,-0.94495,3.00172,-4.86979,1.05152,3.05997,0.352353,-0.0219171,0.994162,-0.0368496,1.24869,0.185745,0.113168,0.0470367,0.0559072,-6.84613,-0.94495,0.00172225,-7.86979,1.05152,0.0599728,0.352353,-0.0219171,0.994162
5567.22,0.999118,0.139941,5,63,0,-5563.08,-0.0387592,1.06404,0.19886,0.088541,0.0410472,0.129071,-3.92073,-1.00262,3.23301,-4.87775,1.0422,3.09789,0.43624,0.0346768,0.875466,-0.0387592,1.06404,0.19886,0.088541,0.0410472,0.129071,-6.92073,-1.00262,0.23301,-7.87775,1.0422,0.0978917,0.43624,0.0346768,0.875466
5560.11,0.705774,0.139941,5,31,0,-5557.48,-0.10781,0.992435,-0.0938839,0.0923601,-0.000338199,0.158845,-3.86997,-1.07134,3.12618,-4.91998,1.00415,3.18796,0.475099,0.0415485,0.863195,-0.10781,0.992435,-0.0938839,0.0923601,-0.000338199,0.158845,-6.86997,-1.07134,0.126181,-7.91998,1.00415,0.187964,0.475099,0.0415485,0.863195
5563.69,0.971588,0.139941,5,31,0,-5551.5,0.0148045,1.31255,-0.196964,0.0623833,-0.0782757,0.0787545,-3.9607,-1.17487,3.21442,-4.88478,0.886987,2.95021,0.349814,-0.0554891,0.968911,0.0148045,1.31255,-0.196964,0.0623833,-0.0782757,0.0787545,-6.9607,-1.17487,0.214422,-7.88478,0.886987,-0.0497866,0.349814,-0.0554891,0.968911
5565.18,0.999963,0.139941,5,63,0,-5560.79,-0.208256,0.91892,0.451424,0.187036,0.0406382,0.0356812,-3.75105,-0.950428,3.006,-4.76137,1.08117,2.9966,0.400453,0.021219,0.941525,-0.208256,0.91892,0.451424,0.187036,0.0406382,0.0356812,-6.75105,-0.950428,0.00599746,-7.76137,1.08117,-0.00339927,0.400453,0.021219,0.941525
5564.62,0.893359,0.139941,5,31,0,-5557.93,0.121685,1.35273,-0.0755392,0.158197,-0.0293534,-0.111396,-3.7683,-1.06021,2.75745,-4.78875,0.969645,2.74739,0.339781,-0.0595178,1.0036,0.121685,1.35273,-0.0755392,0.158197,-0.0293534,-0.111396,-6.7683,-1.06021,-0.242555,-7.78875,0.969645,-0.252612,0.339781,-0.0595178,1.0036
